,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/batch_size,config/model/hidden_size_LSTM,config/model/LSTM_layers,logdir
0,0.010747948661446571,,,1714209929,,True,101,4eebbf99,2024-04-27_11-25-29,0.0004210472106933594,1.4445247650146484,606643,zimmerib,139.11.222.200,1.4445247650146484,101,0.03768934816960834,75,25,3,4eebbf99
1,0.3239259123802185,,9.0,1714209931,,True,10,4c963344,2024-04-27_11-25-31,0.0032901763916015625,1.0340924263000488,606748,zimmerib,139.11.222.200,1.0340924263000488,10,0.004190497421915369,75,45,1,4c963344
2,0.010437188670039177,,89.0,1714209934,,True,90,9ac6eea0,2024-04-27_11-25-34,0.0031359195709228516,1.3336772918701172,606938,zimmerib,139.11.222.200,1.3336772918701172,90,0.047021491644049174,50,15,1,9ac6eea0
3,0.31765690445899963,,9.0,1714209936,,True,10,fad28ff8,2024-04-27_11-25-36,0.004479169845581055,1.1665427684783936,607025,zimmerib,139.11.222.200,1.1665427684783936,10,0.003776249630313656,50,45,3,fad28ff8
4,0.8390661478042603,,9.0,1714209938,,True,10,e9f490e5,2024-04-27_11-25-38,0.004682064056396484,1.0361313819885254,607110,zimmerib,139.11.222.200,1.0361313819885254,10,0.008347566237441421,75,5,2,e9f490e5
5,0.3531123399734497,,9.0,1714209940,,True,10,75f4730e,2024-04-27_11-25-40,0.004538774490356445,1.0250921249389648,607179,zimmerib,139.11.222.200,1.0250921249389648,10,0.029906914330462154,75,5,3,75f4730e
6,0.008199051022529602,,,1714209943,,True,101,cb3c8dec,2024-04-27_11-25-43,0.0004336833953857422,1.6641247272491455,607262,zimmerib,139.11.222.200,1.6641247272491455,101,0.0209013882682689,25,35,1,cb3c8dec
7,0.9094619154930115,,9.0,1714209945,,True,10,9700b31e,2024-04-27_11-25-45,0.004927396774291992,1.2575557231903076,607330,zimmerib,139.11.222.200,1.2575557231903076,10,0.2642635891291928,25,35,1,9700b31e
8,1.4143885374069214,,9.0,1714209947,,True,10,3f5b74be,2024-04-27_11-25-47,0.006348609924316406,1.1160247325897217,607415,zimmerib,139.11.222.200,1.1160247325897217,10,0.0003622562716749385,25,15,2,3f5b74be
9,0.07503417134284973,,29.0,1714209950,,True,30,ae8336b2,2024-04-27_11-25-50,0.006873369216918945,1.2747323513031006,607484,zimmerib,139.11.222.200,1.2747323513031006,30,0.14474185075884152,25,15,3,ae8336b2
10,1.0153939723968506,,9.0,1714209952,,True,10,7fd62e38,2024-04-27_11-25-52,0.00426030158996582,1.1726577281951904,607552,zimmerib,139.11.222.200,1.1726577281951904,10,0.22327049336623006,75,15,2,7fd62e38
11,1.3327208757400513,,9.0,1714209954,,True,10,8220ba4c,2024-04-27_11-25-54,0.005460977554321289,1.0611310005187988,607637,zimmerib,139.11.222.200,1.0611310005187988,10,0.00023022116164439456,25,35,1,8220ba4c
12,0.00673083309084177,,,1714209956,,True,101,31e20d28,2024-04-27_11-25-56,0.000446319580078125,1.3350284099578857,607705,zimmerib,139.11.222.200,1.3350284099578857,101,0.033195521663778996,50,35,1,31e20d28
13,0.0076561663299798965,,,1714209959,,True,101,2344e4d3,2024-04-27_11-25-59,0.0005133152008056641,1.4989211559295654,607790,zimmerib,139.11.222.200,1.4989211559295654,101,0.030881065135684723,50,35,1,2344e4d3
14,0.16394174098968506,,9.0,1714209961,,True,10,c4f8a87a,2024-04-27_11-26-01,0.0032770633697509766,1.2473342418670654,607859,zimmerib,139.11.222.200,1.2473342418670654,10,0.00903529370178767,50,35,1,c4f8a87a
15,1.0093255043029785,,9.0,1714209963,,True,10,6c52387e,2024-04-27_11-26-03,0.0032329559326171875,1.0324122905731201,607942,zimmerib,139.11.222.200,1.0324122905731201,10,0.0012165240883678652,50,35,1,6c52387e
16,1.051352620124817,,9.0,1714209965,,True,10,f8356604,2024-04-27_11-26-05,0.0032014846801757812,1.0222086906433105,608010,zimmerib,139.11.222.200,1.0222086906433105,10,0.0010502113169868889,50,35,1,f8356604
17,0.008619175292551517,,,1714209968,,True,101,dff4bc79,2024-04-27_11-26-08,0.0004820823669433594,1.584183692932129,608078,zimmerib,139.11.222.200,1.584183692932129,101,0.07793713147290833,50,25,1,dff4bc79
18,0.1668746918439865,,9.0,1714209970,,True,10,6bbc08d6,2024-04-27_11-26-10,0.0030612945556640625,1.0088262557983398,608162,zimmerib,139.11.222.200,1.0088262557983398,10,0.08237977933734326,50,25,1,6bbc08d6
19,0.03324459120631218,,29.0,1714209972,,True,30,a245c192,2024-04-27_11-26-12,0.0035810470581054688,1.251218557357788,608230,zimmerib,139.11.222.200,1.251218557357788,30,0.013352944415006035,50,35,1,a245c192
