,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/batch_size,config/model/hidden_size_term_NN,logdir
14,0.005171343218535185,,,1714167613,,True,101,6015e6ec,2024-04-26_23-40-13,0.0008876323699951172,743.7342767715454,418775,zimmerib,139.11.222.200,743.7342767715454,101,0.38051671480632804,25,45,6015e6ec
15,0.0071085235103964806,,,1714167355,,True,101,090a0d1b,2024-04-26_23-35-55,0.0008416175842285156,447.7611470222473,418991,zimmerib,139.11.222.200,447.7611470222473,101,0.28087559799886164,50,45,090a0d1b
16,0.009340795688331127,,,1714167609,,True,101,d2d54cd3,2024-04-26_23-40-09,0.0005373954772949219,439.349347114563,419942,zimmerib,139.11.222.200,439.349347114563,101,0.34270868978369273,50,45,d2d54cd3
17,0.017514316365122795,,89.0,1714168027,,True,90,6024c1db,2024-04-26_23-47-07,7.3057146072387695,669.0552668571472,420663,zimmerib,139.11.222.200,669.0552668571472,90,0.44231773729392604,25,45,6024c1db
18,0.006100452039390802,,,1714167803,,True,101,3a0b7775,2024-04-26_23-43-23,0.0006017684936523438,442.13316345214844,420728,zimmerib,139.11.222.200,442.13316345214844,101,0.21963817186950224,50,45,3a0b7775
19,0.03711531311273575,,29.0,1714167744,,True,30,a1d246ec,2024-04-26_23-42-24,4.333958625793457,132.54157614707947,421653,zimmerib,139.11.222.200,132.54157614707947,30,0.23260200013850604,50,45,a1d246ec
20,0.04018208757042885,,29.0,1714167750,,True,30,48faeb6d,2024-04-26_23-42-30,4.118203639984131,134.47480869293213,421737,zimmerib,139.11.222.200,134.47480869293213,30,0.3639738284053773,75,45,48faeb6d
21,0.040526535362005234,,29.0,1714167872,,True,30,3cbeac33,2024-04-26_23-44-32,4.071782112121582,125.58086657524109,422251,zimmerib,139.11.222.200,125.58086657524109,30,0.49694723071286145,75,45,3cbeac33
22,0.16312159597873688,,9.0,1714167797,,True,10,06b5f6d1,2024-04-26_23-43-17,4.250077962875366,43.61138916015625,422341,zimmerib,139.11.222.200,43.61138916015625,10,0.1019801607497168,75,25,06b5f6d1
23,0.007738504558801651,,,1714168559,,True,101,b00b46fb,2024-04-26_23-55-59,0.0004551410675048828,759.6871438026428,422573,zimmerib,139.11.222.200,759.6871438026428,101,0.1723816429723045,25,25,b00b46fb
24,0.009151426143944263,,89.0,1714168485,,True,90,ed150290,2024-04-26_23-54-45,7.2232232093811035,678.7002131938934,422658,zimmerib,139.11.222.200,678.7002131938934,90,0.09909241455841188,25,45,ed150290
25,0.005247133783996105,,,1714168601,,True,101,cbed3af9,2024-04-26_23-56-41,0.00044798851013183594,725.9398458003998,422962,zimmerib,139.11.222.200,725.9398458003998,101,0.11176043170606284,25,45,cbed3af9
26,0.006398335099220276,,,1714168798,,True,101,6cb57f74,2024-04-26_23-59-58,0.0003972053527832031,767.8978910446167,423567,zimmerib,139.11.222.200,767.8978910446167,101,0.10802020308343678,25,45,6cb57f74
27,0.17381957173347473,,9.0,1714168533,,True,10,8cf13d65,2024-04-26_23-55-33,4.1503190994262695,44.59788131713867,425184,zimmerib,139.11.222.200,44.59788131713867,10,0.12247868102032426,50,45,8cf13d65
28,0.12571647763252258,,9.0,1714168580,,True,10,5b506dda,2024-04-26_23-56-20,4.361737251281738,45.05144810676575,425415,zimmerib,139.11.222.200,45.05144810676575,10,0.12329581706369014,50,45,5b506dda
29,0.2073405236005783,,9.0,1714168605,,True,10,c556b69a,2024-04-26_23-56-45,3.3963255882263184,43.32301902770996,425578,zimmerib,139.11.222.200,43.32301902770996,10,0.16204375186565959,50,25,c556b69a
30,0.2445550560951233,,9.0,1714168628,,True,10,37036d2f,2024-04-26_23-57-08,4.3412370681762695,44.71692657470703,425716,zimmerib,139.11.222.200,44.71692657470703,10,0.06284336888901575,50,15,37036d2f
31,0.24686823785305023,,9.0,1714168648,,True,10,7653b730,2024-04-26_23-57-28,4.378498554229736,43.86998128890991,425858,zimmerib,139.11.222.200,43.86998128890991,10,0.05694765204821279,50,15,7653b730
32,0.18432043492794037,,9.0,1714168683,,True,10,22ba9f6b,2024-04-26_23-58-03,7.465848445892334,74.46860766410828,425941,zimmerib,139.11.222.200,74.46860766410828,10,0.040855116650138246,25,15,22ba9f6b
33,0.1644469052553177,,9.0,1714168707,,True,10,bfd10af4,2024-04-26_23-58-27,7.4165544509887695,75.77960348129272,426084,zimmerib,139.11.222.200,75.77960348129272,10,0.058738545400350846,25,15,bfd10af4
34,0.18325984477996826,,9.0,1714168726,,True,10,d5a4a92f,2024-04-26_23-58-46,7.267728328704834,74.45451307296753,426225,zimmerib,139.11.222.200,74.45451307296753,10,0.05471975104851587,25,45,d5a4a92f
35,0.005351923406124115,,,1714169327,,True,101,2af19304,2024-04-27_00-08-47,0.0006690025329589844,641.9366428852081,426405,zimmerib,139.11.222.200,641.9366428852081,101,0.24522822073135575,25,45,2af19304
36,0.006588207557797432,,,1714169455,,True,101,78bedd39,2024-04-27_00-10-55,0.0006122589111328125,745.0077166557312,426563,zimmerib,139.11.222.200,745.0077166557312,101,0.23716307667065595,25,45,78bedd39
37,0.1395220309495926,,9.0,1714168803,,True,10,3726fc9e,2024-04-27_00-00-03,7.595213174819946,75.25254845619202,426702,zimmerib,139.11.222.200,75.25254845619202,10,0.26672519109919623,25,45,3726fc9e
38,0.007388394325971603,,89.0,1714169470,,True,90,8d3fd8fd,2024-04-27_00-11-10,6.179062843322754,668.8256456851959,427006,zimmerib,139.11.222.200,668.8256456851959,90,0.2464382164631548,25,45,8d3fd8fd
39,0.3545422852039337,,9.0,1714168882,,True,10,375dca90,2024-04-27_00-01-22,7.41964864730835,75.63286781311035,427091,zimmerib,139.11.222.200,75.63286781311035,10,0.005028925351021195,25,45,375dca90
