,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/batch_size,config/model/hidden_size_NN,logdir
0,0.1839975713848559,,49.0,1714280864,,True,50,ee9fccfb,2024-04-28_07-07-44,16.569450616836548,841.8632514476776,895807,virtualHerbert,139.11.222.16,841.8632514476776,50,0.002428916946974888,50,25,ee9fccfb
1,2.4766043697628364,,49.0,1714280871,,True,50,d0f7e52b,2024-04-28_07-07-51,15.66395092010498,846.1086525917053,896898,virtualHerbert,139.11.222.16,846.1086525917053,50,0.00011916299962955152,50,25,d0f7e52b
2,0.001296385745916168,,,1714280444,,True,101,48ac2641,2024-04-28_07-00-44,0.0016121864318847656,416.2358820438385,897042,virtualHerbert,139.11.222.16,416.2358820438385,101,0.01833266087018814,250,5,48ac2641
3,0.004506236641631491,,49.0,1714280262,,True,50,2266dde8,2024-04-28_06-57-42,4.673863172531128,232.4033498764038,897127,virtualHerbert,139.11.222.16,232.4033498764038,50,0.01767218232266507,250,5,2266dde8
4,2.8200328409384103,,,1714280441,,True,101,19c92ded,2024-04-28_07-00-41,0.0015685558319091797,408.22589206695557,897214,virtualHerbert,139.11.222.16,408.22589206695557,101,0.00028275856573117597,200,5,19c92ded
5,0.058676026195160574,,49.0,1714280335,,True,50,a31aa6c8,2024-04-28_06-58-55,5.8698410987854,299.6894977092743,897299,virtualHerbert,139.11.222.16,299.6894977092743,50,0.3858908267105388,150,5,a31aa6c8
6,0.8788038270402557,,49.0,1714280351,,True,50,28e50f5a,2024-04-28_06-59-11,6.224309206008911,313.20948123931885,897385,virtualHerbert,139.11.222.16,313.20948123931885,50,0.002739716567160668,150,45,28e50f5a
7,0.0003170199431566327,,,1714280441,,True,101,89514b7d,2024-04-28_07-00-41,0.0017380714416503906,400.4283540248871,897471,virtualHerbert,139.11.222.16,400.4283540248871,101,0.07186380986530767,200,15,89514b7d
8,1.3980045356313457e+276,,49.0,1714280760,,True,50,d05396bb,2024-04-28_07-06-00,13.213468790054321,717.3528249263763,897558,virtualHerbert,139.11.222.16,717.3528249263763,50,0.15580940996926476,50,35,d05396bb
9,2.6705152347174037,,,1714280459,,True,101,a641a9ad,2024-04-28_07-00-59,0.0016946792602539062,413.23538064956665,897643,virtualHerbert,139.11.222.16,413.23538064956665,101,0.00027693352161829547,250,15,a641a9ad
10,2.792715135880617,,49.0,1714280266,,True,50,62c97a03,2024-04-28_06-57-46,4.22983455657959,218.76712107658386,897729,virtualHerbert,139.11.222.16,218.76712107658386,50,0.00013069398946749297,250,25,62c97a03
11,1.524049312160114,,49.0,1714280345,,True,50,6b8098a1,2024-04-28_06-59-05,5.006826162338257,295.1232533454895,897818,virtualHerbert,139.11.222.16,295.1232533454895,50,0.0011797281245016895,150,35,6b8098a1
