,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/batch_size,config/model/hidden_size_ODE,config/model/layers_hidden_ODE,logdir
0,0.059190280735492706,,,1714184479,,True,101,a6202b9c,2024-04-27_04-21-19,0.0004208087921142578,299.6651177406311,499055,zimmerib,139.11.222.200,299.6651177406311,101,0.03768934816960834,75,25,3,a6202b9c
1,0.494876891374588,,9.0,1714184211,,True,10,8cad0d93,2024-04-27_04-16-51,2.9072818756103516,29.87392830848694,499143,zimmerib,139.11.222.200,29.87392830848694,10,0.004190497421915369,75,45,1,8cad0d93
2,0.34937041997909546,,9.0,1714184211,,True,10,24c04475,2024-04-27_04-16-51,2.773714542388916,27.40819549560547,499339,zimmerib,139.11.222.200,27.40819549560547,10,0.047021491644049174,50,15,1,24c04475
3,0.4774813652038574,,9.0,1714184215,,True,10,4ddff96d,2024-04-27_04-16-55,2.174751043319702,29.35849642753601,499438,zimmerib,139.11.222.200,29.35849642753601,10,0.003776249630313656,50,45,3,4ddff96d
4,0.5645224452018738,,9.0,1714184244,,True,10,5abd9c8a,2024-04-27_04-17-24,2.640249490737915,29.376014471054077,499608,zimmerib,139.11.222.200,29.376014471054077,10,0.008347566237441421,75,5,2,5abd9c8a
5,0.545476496219635,,9.0,1714184247,,True,10,b723c515,2024-04-27_04-17-27,3.0804622173309326,30.152140140533447,499687,zimmerib,139.11.222.200,30.152140140533447,10,0.029906914330462154,75,5,3,b723c515
6,0.11080854386091232,,29.0,1714184351,,True,30,b5405798,2024-04-27_04-19-11,4.440190315246582,132.06826186180115,499754,zimmerib,139.11.222.200,132.06826186180115,30,0.0209013882682689,25,35,1,b5405798
7,0.009373054839670658,,,1714184701,,True,101,47118281,2024-04-27_04-25-01,0.00067901611328125,454.7520942687988,499926,zimmerib,139.11.222.200,454.7520942687988,101,0.2642635891291928,25,35,1,47118281
8,0.5716978907585144,,9.0,1714184296,,True,10,1b028ce2,2024-04-27_04-18-16,4.502329111099243,46.98686861991882,500010,zimmerib,139.11.222.200,46.98686861991882,10,0.0003622562716749385,25,15,2,1b028ce2
9,0.08652099967002869,,29.0,1714184446,,True,30,f870a498,2024-04-27_04-20-46,5.003660440444946,146.57278323173523,500259,zimmerib,139.11.222.200,146.57278323173523,30,0.14474185075884152,25,15,3,f870a498
10,0.013919438235461712,,,1714184630,,True,101,05fe3890,2024-04-27_04-23-50,0.00038552284240722656,275.0264325141907,500505,zimmerib,139.11.222.200,275.0264325141907,101,0.22327049336623006,75,15,2,05fe3890
11,0.35223785042762756,,9.0,1714184477,,True,10,26cf99b8,2024-04-27_04-21-17,2.750037908554077,28.79516077041626,500894,zimmerib,139.11.222.200,28.79516077041626,10,0.016671166312155903,50,35,2,26cf99b8
12,0.5248395800590515,,9.0,1714184527,,True,10,69743f45,2024-04-27_04-22-07,4.3241918087005615,46.75500679016113,501069,zimmerib,139.11.222.200,46.75500679016113,10,0.004919865821040885,25,15,2,69743f45
13,0.22709709405899048,,9.0,1714184514,,True,10,8f5e4040,2024-04-27_04-21-54,2.9038374423980713,31.648093223571777,501134,zimmerib,139.11.222.200,31.648093223571777,10,0.4376216114447585,75,25,3,8f5e4040
14,0.0921122282743454,,29.0,1714184609,,True,30,1bcd1668,2024-04-27_04-23-29,3.0174992084503174,91.11094379425049,501333,zimmerib,139.11.222.200,91.11094379425049,30,0.4518389470859425,75,25,3,1bcd1668
15,0.026288926601409912,,89.0,1714184979,,True,90,b234d7fb,2024-04-27_04-29-39,5.073922634124756,448.28475165367126,501455,zimmerib,139.11.222.200,448.28475165367126,90,0.2796746286709374,25,25,3,b234d7fb
