,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/batch_size,config/model/hidden_size_LSTM,config/model/LSTM_layers,logdir
0,0.007138605695217848,,,1714209732,,True,101,d7cda82a,2024-04-27_11-22-12,0.0004324913024902344,1.6685781478881836,597205,zimmerib,139.11.222.200,1.6685781478881836,101,0.010716295704927558,25,45,2,d7cda82a
1,0.08019626885652542,,9.0,1714209734,,True,10,88dbee82,2024-04-27_11-22-14,0.0048100948333740234,1.1785974502563477,597295,zimmerib,139.11.222.200,1.1785974502563477,10,0.012623500239274343,25,45,1,88dbee82
2,0.9383204579353333,,9.0,1714209737,,True,10,4cde10a3,2024-04-27_11-22-17,0.0045375823974609375,1.080946683883667,597504,zimmerib,139.11.222.200,1.080946683883667,10,0.000273837898695646,75,35,3,4cde10a3
3,0.1849319040775299,,9.0,1714209739,,True,10,ff2fbf3d,2024-04-27_11-22-19,0.0033655166625976562,1.059631586074829,597589,zimmerib,139.11.222.200,1.059631586074829,10,0.018370615953585048,50,25,1,ff2fbf3d
4,1.203410267829895,,9.0,1714209742,,True,10,9bd03073,2024-04-27_11-22-22,0.004113674163818359,1.2336976528167725,597657,zimmerib,139.11.222.200,1.2336976528167725,10,0.0014681147722635727,50,5,2,9bd03073
5,1.058684229850769,,9.0,1714209744,,True,10,6116bb69,2024-04-27_11-22-24,0.004531145095825195,1.0897715091705322,597750,zimmerib,139.11.222.200,1.0897715091705322,10,0.0003872787978167967,50,45,2,6116bb69
6,1.1005877256393433,,9.0,1714209747,,True,10,0cde9526,2024-04-27_11-22-27,0.004586219787597656,1.0664517879486084,597818,zimmerib,139.11.222.200,1.0664517879486084,10,0.4102135168634855,50,45,3,0cde9526
7,0.22574497759342194,,9.0,1714209749,,True,10,47fbb087,2024-04-27_11-22-29,0.0033445358276367188,1.043982744216919,597904,zimmerib,139.11.222.200,1.043982744216919,10,0.01246929166586855,50,15,1,47fbb087
8,0.036340370774269104,,29.0,1714209751,,True,30,cdc71168,2024-04-27_11-22-31,0.004021883010864258,1.116424560546875,597975,zimmerib,139.11.222.200,1.116424560546875,30,0.014773852304194575,50,35,2,cdc71168
9,0.8387600779533386,,9.0,1714209753,,True,10,a6fb7800,2024-04-27_11-22-33,0.007194995880126953,1.091125726699829,598062,zimmerib,139.11.222.200,1.091125726699829,10,0.0006686090760784667,25,45,2,a6fb7800
10,0.201967254281044,,9.0,1714209756,,True,10,9d5e2b70,2024-04-27_11-22-36,0.004180908203125,1.1264464855194092,598130,zimmerib,139.11.222.200,1.1264464855194092,10,0.048160814880389285,50,45,2,9d5e2b70
11,0.30597543716430664,,9.0,1714209758,,True,10,fcb01ff9,2024-04-27_11-22-38,0.006390810012817383,1.061556339263916,598217,zimmerib,139.11.222.200,1.061556339263916,10,0.240968498932717,25,5,2,fcb01ff9
12,0.3801475167274475,,9.0,1714209760,,True,10,d215c6af,2024-04-27_11-22-40,0.006392240524291992,1.0555171966552734,598285,zimmerib,139.11.222.200,1.0555171966552734,10,0.0027218352441222187,25,35,2,d215c6af
13,0.563909649848938,,9.0,1714209762,,True,10,6a7907b1,2024-04-27_11-22-42,0.004029750823974609,1.04372239112854,598354,zimmerib,139.11.222.200,1.04372239112854,10,0.0024394715115583455,75,35,2,6a7907b1
14,0.3636567294597626,,9.0,1714209765,,True,10,bcd10fd3,2024-04-27_11-22-45,0.005070209503173828,1.0723154544830322,598441,zimmerib,139.11.222.200,1.0723154544830322,10,0.09511432367229569,75,35,2,bcd10fd3
15,0.02687491476535797,,29.0,1714209767,,True,30,68f727a7,2024-04-27_11-22-47,0.006731748580932617,1.363661289215088,598509,zimmerib,139.11.222.200,1.363661289215088,30,0.056803873407937924,25,15,2,68f727a7
16,0.050886813551187515,,29.0,1714209769,,True,30,acd8f79d,2024-04-27_11-22-49,0.0071718692779541016,1.2951915264129639,598594,zimmerib,139.11.222.200,1.2951915264129639,30,0.04417086990711072,25,25,3,acd8f79d
17,0.23257236182689667,,9.0,1714209772,,True,10,fea54414,2024-04-27_11-22-52,0.006892681121826172,1.0802438259124756,598662,zimmerib,139.11.222.200,1.0802438259124756,10,0.04971674324671354,25,15,3,fea54414
18,0.3080950379371643,,9.0,1714209774,,True,10,ce7d1685,2024-04-27_11-22-54,0.006685495376586914,1.083946704864502,598750,zimmerib,139.11.222.200,1.083946704864502,10,0.004490208075384425,25,15,2,ce7d1685
19,1.2693668603897095,,9.0,1714209776,,True,10,88697b35,2024-04-27_11-22-56,0.006424665451049805,1.0465507507324219,598818,zimmerib,139.11.222.200,1.0465507507324219,10,0.00011989693823243362,25,15,2,88697b35
20,0.010663901455700397,,,1714209779,,True,101,8902d8b5,2024-04-27_11-22-59,0.000354766845703125,1.4843440055847168,598886,zimmerib,139.11.222.200,1.4843440055847168,101,0.12182063354269992,25,15,1,8902d8b5
21,0.01199397724121809,,89.0,1714209781,,True,90,a5fb89c2,2024-04-27_11-23-01,0.004980802536010742,1.4363858699798584,598970,zimmerib,139.11.222.200,1.4363858699798584,90,0.13776607133726415,25,15,1,a5fb89c2
22,0.020104192197322845,,,1714209783,,True,101,f3193a3b,2024-04-27_11-23-03,0.0003056526184082031,1.4735743999481201,599039,zimmerib,139.11.222.200,1.4735743999481201,101,0.14752868743791114,25,15,1,f3193a3b
23,0.029665572568774223,,29.0,1714209785,,True,30,01babceb,2024-04-27_11-23-05,0.004958391189575195,1.1827945709228516,599124,zimmerib,139.11.222.200,1.1827945709228516,30,0.18462059265724054,25,15,1,01babceb
24,0.25384896993637085,,9.0,1714209788,,True,10,4279b1b9,2024-04-27_11-23-08,0.005214214324951172,1.0944745540618896,599192,zimmerib,139.11.222.200,1.0944745540618896,10,0.48576275202832003,25,15,1,4279b1b9
25,0.20288647711277008,,9.0,1714209790,,True,10,4ef027e8,2024-04-27_11-23-10,0.005064487457275391,1.0629985332489014,599275,zimmerib,139.11.222.200,1.0629985332489014,10,0.39914987261181784,25,15,1,4ef027e8
26,0.2028370499610901,,9.0,1714209792,,True,10,ebcf27c3,2024-04-27_11-23-12,0.005565166473388672,1.075387716293335,599344,zimmerib,139.11.222.200,1.075387716293335,10,0.020512072482778382,25,5,1,ebcf27c3
27,0.04245363175868988,,29.0,1714209795,,True,30,f8c0ea48,2024-04-27_11-23-15,0.0035963058471679688,1.1550350189208984,599428,zimmerib,139.11.222.200,1.1550350189208984,30,0.10563748251781739,75,5,1,f8c0ea48
28,0.044108811765909195,,29.0,1714209797,,True,30,53b13f9b,2024-04-27_11-23-17,0.0032949447631835938,1.1262524127960205,599496,zimmerib,139.11.222.200,1.1262524127960205,30,0.09601879612660813,75,25,1,53b13f9b
29,0.1974339485168457,,9.0,1714209799,,True,10,2c663d58,2024-04-27_11-23-19,0.004831552505493164,1.0286834239959717,599564,zimmerib,139.11.222.200,1.0286834239959717,10,0.005841881837740404,25,25,1,2c663d58
30,0.00861965212970972,,89.0,1714209802,,True,90,27c2f0f0,2024-04-27_11-23-22,0.0048694610595703125,1.4418590068817139,599650,zimmerib,139.11.222.200,1.4418590068817139,90,0.005126702362509704,25,45,1,27c2f0f0
31,0.009622843936085701,,89.0,1714209805,,True,90,01a4bb50,2024-04-27_11-23-25,0.005215644836425781,1.6182188987731934,599719,zimmerib,139.11.222.200,1.6182188987731934,90,0.03133584753578579,25,45,1,01a4bb50
32,0.007870171219110489,,,1714209807,,True,101,e90679bf,2024-04-27_11-23-27,0.000507354736328125,1.4904723167419434,599804,zimmerib,139.11.222.200,1.4904723167419434,101,0.008866698991636774,25,45,1,e90679bf
33,0.007029383443295956,,,1714209809,,True,101,12afcfee,2024-04-27_11-23-29,0.0004668235778808594,1.53629469871521,599872,zimmerib,139.11.222.200,1.53629469871521,101,0.00947764858714967,25,45,1,12afcfee
34,0.006235728971660137,,,1714209811,,True,101,7c199973,2024-04-27_11-23-31,0.0004062652587890625,1.5275511741638184,599958,zimmerib,139.11.222.200,1.5275511741638184,101,0.00856444436672262,25,45,1,7c199973
35,0.022144699469208717,,29.0,1714209813,,True,30,56ec15fa,2024-04-27_11-23-33,0.00538182258605957,1.30741548538208,600027,zimmerib,139.11.222.200,1.30741548538208,30,0.008928323768349754,25,45,1,56ec15fa
