,epochs,train,val,test
0,0.0,1.0420799255371094,1.2909338474273682,0.6795226335525513
1,1.0,0.9249143600463867,1.11085045337677,0.5863878130912781
2,2.0,0.8212586641311646,0.9325993061065674,0.4919753968715668
3,3.0,0.7147992849349976,0.7421790957450867,0.3893943727016449
4,4.0,0.5980389714241028,0.5460582971572876,0.2838408052921295
5,5.0,0.4754188656806946,0.37512582540512085,0.20130756497383118
6,6.0,0.36978721618652344,0.24098917841911316,0.14451363682746887
7,7.0,0.2787719666957855,0.18846148252487183,0.13027271628379822
8,8.0,0.20989641547203064,0.17289787530899048,0.14261896908283234
9,9.0,0.14188650250434875,0.7276217341423035,0.30190786719322205
10,10.0,0.21353040635585785,0.7423110604286194,0.3089939057826996
11,11.0,0.20910762250423431,0.2249813824892044,0.17079760134220123
12,12.0,0.11592590063810349,0.15604037046432495,0.13513845205307007
13,13.0,0.11727306991815567,0.17484736442565918,0.13301146030426025
14,14.0,0.12305916845798492,0.11103066802024841,0.09616918116807938
15,15.0,0.0947975143790245,0.065332792699337,0.07086005061864853
16,16.0,0.07599180936813354,0.06387832760810852,0.0673193708062172
17,17.0,0.07628200203180313,0.08226890116930008,0.0719742476940155
18,18.0,0.08237221091985703,0.09764375537633896,0.07354038953781128
19,19.0,0.08502243459224701,0.0971485897898674,0.06827425211668015
20,20.0,0.08187982439994812,0.08347709476947784,0.05904851108789444
21,21.0,0.07547752559185028,0.06691192090511322,0.05115744099020958
22,22.0,0.06916851550340652,0.05589473247528076,0.04841852933168411
23,23.0,0.0640341266989708,0.05366697162389755,0.05068591237068176
24,24.0,0.059532321989536285,0.05600897595286369,0.05765887349843979
25,25.0,0.055638860911130905,0.06142960488796234,0.06872469931840897
26,26.0,0.05302643030881882,0.06665435433387756,0.08067236095666885
27,27.0,0.052544575184583664,0.06793107837438583,0.0896599069237709
28,28.0,0.052966225892305374,0.06493684649467468,0.09369442611932755
29,29.0,0.05312547832727432,0.061415109783411026,0.09308306127786636
30,30.0,0.05217881128191948,0.061643365770578384,0.08955784142017365
31,31.0,0.05037906393408775,0.06182277202606201,0.08336620777845383
32,32.0,0.04807063192129135,0.05769415199756622,0.07430339604616165
33,33.0,0.04528331011533737,0.05015217885375023,0.06419853121042252
34,34.0,0.042529571801424026,0.0442887581884861,0.056259073317050934
35,35.0,0.04045378044247627,0.041595350950956345,0.052096664905548096
36,36.0,0.0392705574631691,0.0403401143848896,0.051290176808834076
37,37.0,0.03886382654309273,0.03880617395043373,0.05221230164170265
38,38.0,0.03890084847807884,0.03702355921268463,0.05335478112101555
39,39.0,0.03889944776892662,0.03507402539253235,0.053325310349464417
40,40.0,0.03835425525903702,0.033495932817459106,0.051702938973903656
