,epochs,train,val,test
0,0.0,0.20701218705325747,0.14092622805270216,0.12133479278032878
1,1.0,0.1108752812560144,0.08262647716099805,0.06456865382806182
2,2.0,0.07103827469271173,0.056990271907801995,0.05390016417602819
3,3.0,0.04937730409244569,0.038904781261948615,0.03526999132351379
4,4.0,0.039220292560100026,0.03384687655343825,0.034537815912927275
5,5.0,0.031324114725325335,0.030739453124399102,0.03179575217397451
6,6.0,0.02650810092842551,0.027337392219978603,0.03074062041875983
7,7.0,0.022293427442646285,0.02452415515462101,0.028816694471172105
8,8.0,0.019112840462888425,0.023118553685522444,0.02733296671812928
9,9.0,0.01678829185557658,0.02029969225152844,0.023776627214234135
10,10.0,0.01522992227554163,0.020647045498911304,0.026093073558387216
11,11.0,0.013109773427277793,0.016952913900057317,0.021232345470277702
12,12.0,0.012175200840681914,0.02017405844936698,0.024548918245075785
13,13.0,0.011785383655391748,0.019034700409145847,0.023367779331570568
14,14.0,0.010850550638234714,0.02409740945202243,0.028284755455811335
15,15.0,0.02208149087995579,0.04377280488428352,0.03986551557811095
16,16.0,0.027135098744477747,0.02482522213569181,0.025673160822828296
17,17.0,0.015838963855557896,0.014616807430196006,0.017612743400406687
18,18.0,0.01063836544597527,0.015238647145035297,0.019164550683623046
19,19.0,0.009034206514177783,0.01639201187496945,0.019943753109406336
20,20.0,0.00827613009364173,0.01241088322019931,0.016143847890249086
21,21.0,0.0069955180224841405,0.011699434337874112,0.015578359664040423
22,22.0,0.006286850337572772,0.010424464966203393,0.014737669725879157
23,23.0,0.005724955072876078,0.010193350654387996,0.014443115805776528
24,24.0,0.00531963064626453,0.010616983825676048,0.015522493673391525
25,25.0,0.0051316271703047344,0.009213383628056442,0.01365505576592215
26,26.0,0.004831895858317944,0.01006589818397664,0.014557120138816304
27,27.0,0.004757299294013253,0.00893353849816479,0.01378524230516047
28,28.0,0.00417138289545965,0.009385216995277602,0.014560717829798118
29,29.0,0.0038359201869990703,0.0080981136611516,0.013057761064964318
30,30.0,0.003580292128034116,0.007557679804490582,0.012116413272680034
31,31.0,0.0034310420402159044,0.007989902190811117,0.012969287108235184
32,32.0,0.0033602452713740803,0.006789208407950732,0.011260479520971835
33,33.0,0.0033227240054191287,0.007775677375617031,0.012287683751071784
34,34.0,0.004419065477909959,0.009730518341636926,0.013885455085677876
35,35.0,0.00474313400689503,0.008286225061143297,0.012123495025132037
36,36.0,0.004240758905652296,0.007985777586632232,0.012288693242800828
37,37.0,0.005912838929067778,0.014237901847101902,0.018414379684623925
38,38.0,0.007640382827229914,0.00911019921007516,0.011184568689890418
39,39.0,0.005972397056617148,0.00829142720931274,0.012522309532717057
40,40.0,0.004847352363638399,0.00940129349628686,0.014816520860186989
41,41.0,0.004405730178997805,0.005742192833419358,0.00980266870492388
42,42.0,0.0031799445062694258,0.007691104502554258,0.011314889139468988
43,43.0,0.002973863709679192,0.004967620496258559,0.007952502388764781
44,44.0,0.003357866116732585,0.007370369048877982,0.010794593368904398
45,45.0,0.00326832602222951,0.005583657087851362,0.009487923937327366
46,46.0,0.0025379689820864576,0.00535827543249206,0.009427274418986494
47,47.0,0.002412736259144693,0.004473619171063586,0.0066060416954029245
48,48.0,0.0020749219217868864,0.004634383925166414,0.008373032934376402
49,49.0,0.001835281775577533,0.004628542257323291,0.008087419936604116
50,50.0,0.0017446693472074357,0.00632357667714842,0.00956955943501775
51,51.0,0.002967938526234984,0.0053831207944856395,0.006353885815216767
52,52.0,0.002733388458891477,0.005363170748145843,0.008866387069695583
53,53.0,0.0021786501886938052,0.0034554669279863483,0.005605793919310143
54,54.0,0.002462684324350876,0.005944877531128399,0.008673538472189086
55,55.0,0.0026446519549789636,0.0031755700284346816,0.00591843812410428
56,56.0,0.0018881325371487901,0.004000167552383038,0.007175956815828233
57,57.0,0.0010973073054025215,0.002746454501511138,0.005728816838402733
58,58.0,0.0009404748248902532,0.0031507925653366867,0.006416658692892825
59,59.0,0.0009700446213668712,0.002904086046772949,0.0056511970499352245
60,60.0,0.0009797516029476524,0.0037091643335839496,0.007028444200870493
61,61.0,0.0011522471319874734,0.0033767637511308707,0.006634436159288694
62,62.0,0.001045127529649257,0.004160383027822852,0.007596730529639691
63,63.0,0.0010621636348530574,0.003269355027412631,0.006551775973325344
64,64.0,0.0007704246843956941,0.0029717943076646557,0.006101940552915681
65,65.0,0.0006997192469991101,0.002771087140494769,0.00595633196806637
66,66.0,0.0007613313413386243,0.002772830029465378,0.005669747781764555
67,67.0,0.0007649230554757822,0.0026219782627862993,0.005645701806196693
68,68.0,0.0007471876384455144,0.0032128144537933844,0.006373363103319624
69,69.0,0.0007616833513744928,0.0024790009166788148,0.005266968524623025
70,70.0,0.0006740285588627507,0.002706845569564388,0.0055649628321388705
71,71.0,0.000674615171919849,0.002772247887855844,0.005802698272699583
72,72.0,0.0007096904856760982,0.003094873375167206,0.0062521533089948695
73,73.0,0.0006630382774053565,0.0028198515053005,0.005771218649226474
74,74.0,0.0011368953404994424,0.002647456425947205,0.0054290400595737205
75,75.0,0.0016112046572033228,0.003238634605788408,0.00600465269271623
76,76.0,0.0010742410199675162,0.004048733043839329,0.007190006466146396
77,77.0,0.00150961107553149,0.005336529376047368,0.008301357660687906
78,78.0,0.0017510247180944258,0.0051559070012461555,0.008395277954051967
79,79.0,0.0030092452665253216,0.007383974137515667,0.008794507758307315
80,80.0,0.004607213271505842,0.0038475863493220076,0.006210219137134019
81,81.0,0.0018392288537664716,0.002126417346654993,0.004380452643909897
82,82.0,0.002752786487309341,0.0030169312337632688,0.00491347900116992
83,83.0,0.007424763914752039,0.009250596017462205,0.010683705500566435
84,84.0,0.030675746000770897,0.039771044283009774,0.03726409728535658
85,85.0,0.04873090660516751,0.046180451209360804,0.03320474753850083
86,86.0,0.02631221810986787,0.016296269410365237,0.015944010058373755
87,87.0,0.0089998729618351,0.010531982094788495,0.01254993238918796
88,88.0,0.005332088280866876,0.0065816512248737975,0.009526671494140061
89,89.0,0.00386189361271535,0.0057272762966097054,0.009034283750237503
90,90.0,0.002615084391552043,0.004113361490191006,0.006769627291658373
91,91.0,0.0020745885125949635,0.0033385579853407385,0.006253926744042819
92,92.0,0.0016142338141487281,0.002969687583204602,0.005280847504048213
93,93.0,0.0013072939878498032,0.003076055544917655,0.006143024507752277
94,94.0,0.0009096052077286939,0.0024105390990237013,0.005099993128097129
95,95.0,0.0007711626823761603,0.002407351079003147,0.0051508382159904794
96,96.0,0.0007796353831777393,0.002243393043030557,0.005004952106727056
97,97.0,0.0007701926989435865,0.0023542358163090946,0.0052800086185373196
98,98.0,0.0006238885132462171,0.0022366905766474923,0.005115174379639622
99,99.0,0.0005958667627779969,0.002254000022528191,0.005126280608347433
100,100.0,0.0005675399250711824,0.0022268772499615857,0.004982880796833319
101,101.0,0.0005458564370050221,0.0021293540887864755,0.004894464046738284
102,102.0,0.0005341986519141698,0.0022667956964186153,0.005072404678124504
103,103.0,0.0005515392107020566,0.0019247461989086573,0.004648852038377927
104,104.0,0.0005791436549090758,0.002473513271241203,0.005020334164390073
105,105.0,0.0006869369371834255,0.0019367030533780187,0.00467062334245723
106,106.0,0.0006770730596121993,0.0024341751057097784,0.005548134018958779
107,107.0,0.0004957967953208026,0.0019127818927520146,0.004567824647529808
108,108.0,0.0004591100812647816,0.0020534791037120905,0.004826797824588464
109,109.0,0.00047511321179767336,0.002400873649865961,0.005494742260194743
110,110.0,0.0004929720191896177,0.002079596349666733,0.004958893399307038
111,111.0,0.0004423690636291955,0.0020534761402974996,0.00485416403253375
