,epochs,train,val,test
0,0.0,0.05579120975165769,0.016387512535287876,0.012117642295308035
1,1.0,0.020084985988073404,0.0020208484593257836,0.0014270660498834633
2,2.0,0.00799233335860993,0.0037481016090567783,0.0021748170987460794
3,3.0,0.0033997295554170355,0.0007030249149961138,0.00050958348638872
4,4.0,0.0014654746831728946,0.0004079490853956489,0.0002680057050164575
5,5.0,0.0007655685889278534,0.0005826889000759838,0.0003520431859341108
6,6.0,0.00040755862807563006,0.00020717719219550724,0.00012985949364808193
7,7.0,0.00016107369910528754,0.00012012951698069874,8.845093507435395e-05
8,8.0,0.00010278086343050063,8.17168572862233e-05,5.967143696237763e-05
9,9.0,7.260945221927271e-05,5.2861723888105485e-05,3.084673770588996e-05
10,10.0,5.4276973028521356e-05,3.086885564620374e-05,2.302641676935179e-05
11,11.0,3.933351904433671e-05,2.45926443068309e-05,1.8322555621246445e-05
12,12.0,3.1120267894011486e-05,2.3232164332260057e-05,1.6739495022955905e-05
13,13.0,2.4962322783552253e-05,1.7759518700050807e-05,1.4216323110482894e-05
14,14.0,2.1672469097156205e-05,1.6306111145732452e-05,1.2675956920529081e-05
15,15.0,2.0197131582059013e-05,1.5729013655782483e-05,1.2568971156635394e-05
16,16.0,2.003837924538633e-05,1.5046205668743773e-05,1.2250203085219536e-05
17,17.0,1.974781441715243e-05,1.5185654422407055e-05,1.2351429711976911e-05
18,18.0,1.9663495129458454e-05,1.5218283740194166e-05,1.2200103781443068e-05
19,19.0,1.984935037243501e-05,1.532041360626852e-05,1.2212060292409077e-05
20,20.0,1.9709400981267064e-05,1.5254275172150626e-05,1.2344496335345744e-05
21,21.0,1.957622736081901e-05,1.5137063154991891e-05,1.226082593722283e-05
22,22.0,1.972932781042115e-05,1.5174100235346442e-05,1.2278091259840664e-05
23,23.0,1.9541421240162124e-05,1.5141458767501987e-05,1.231458731433818e-05
24,24.0,1.9589090953100132e-05,1.5168172198699172e-05,1.229741543494884e-05
25,25.0,1.9767082609676433e-05,1.5595227951895717e-05,1.2663183556065903e-05
26,26.0,1.9708041517826424e-05,1.5107643414032735e-05,1.2281937256876205e-05
27,27.0,1.964668406613554e-05,1.6042468600557764e-05,1.3005143295105367e-05
28,28.0,1.9943095101892312e-05,1.5200143974102338e-05,1.2423711468496133e-05
29,29.0,1.9868525721852323e-05,1.6311228479476163e-05,1.2959785602814792e-05
30,30.0,1.9871903470027717e-05,1.533501105082888e-05,1.248568743011822e-05
31,31.0,1.972533505634054e-05,1.5610912585423087e-05,1.2370780257858441e-05
32,32.0,1.9721418047574717e-05,1.5243954448470509e-05,1.2357854804560828e-05
33,33.0,1.971760165437544e-05,1.5492976099596912e-05,1.2374374304246988e-05
34,34.0,1.9607661116559552e-05,1.5127346822110618e-05,1.2259804673658495e-05
35,35.0,1.9790328512960533e-05,1.532175378121486e-05,1.2332007016006103e-05
36,36.0,1.990156824052514e-05,1.5627721649520605e-05,1.2492971199026736e-05
37,37.0,1.9526952589033518e-05,1.5070729702036428e-05,1.2182161004926567e-05
38,38.0,1.9488005232425357e-05,1.5409483628783415e-05,1.251302255888752e-05
39,39.0,1.960063693525436e-05,1.5108263784542708e-05,1.2223695486817717e-05
