,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/batch_size,config/model/hidden_size_NN,logdir
0,0.000329611413989474,,,1714302908,,True,101,7f95ca45,2024-04-28_13-15-08,0.0015881061553955078,2001.2853977680206,921585,virtualHerbert,139.11.222.16,2001.2853977680206,101,0.002428916946974888,50,25,7f95ca45
1,0.02645099299651609,,49.0,1714301983,,True,50,22957d48,2024-04-28_12-59-43,21.88722252845764,1074.3441286087036,921727,virtualHerbert,139.11.222.16,1074.3441286087036,50,0.00011916299962955152,50,25,22957d48
2,0.0015095194204668258,,,1714301502,,True,101,41a7520a,2024-04-28_12-51-42,0.0020034313201904297,590.2088260650635,922819,virtualHerbert,139.11.222.16,590.2088260650635,101,0.01833266087018814,250,5,41a7520a
3,0.0036167793768130028,,,1714301504,,True,101,a70eec12,2024-04-28_12-51-44,0.0016417503356933594,589.4323146343231,922904,virtualHerbert,139.11.222.16,589.4323146343231,101,0.01767218232266507,250,5,a70eec12
4,1.2465343301030591,,,1714301437,,True,101,bfb75e38,2024-04-28_12-50-37,0.0017251968383789062,520.0418226718903,922991,virtualHerbert,139.11.222.16,520.0418226718903,101,0.00028275856573117597,200,5,bfb75e38
5,0.18863611607602374,,49.0,1714301304,,True,50,44ad2399,2024-04-28_12-48-24,7.912352561950684,385.5056064128876,923076,virtualHerbert,139.11.222.16,385.5056064128876,50,0.3858908267105388,150,5,44ad2399
6,0.0005344191499763413,,,1714301698,,True,101,49e6396f,2024-04-28_12-54-58,0.0015571117401123047,776.0337154865265,923161,virtualHerbert,139.11.222.16,776.0337154865265,101,0.002739716567160668,150,45,49e6396f
7,0.017810286892854087,,,1714301475,,True,101,4c4d6af4,2024-04-28_12-51-15,0.0016484260559082031,550.4039180278778,923247,virtualHerbert,139.11.222.16,550.4039180278778,101,0.07186380986530767,200,15,4c4d6af4
8,,,,1714302746,,True,101,bbaf353b,2024-04-28_13-12-26,0.001565694808959961,1819.5143752098083,923335,virtualHerbert,139.11.222.16,1819.5143752098083,101,0.15580940996926476,50,35,bbaf353b
9,0.27696294242636765,,,1714301461,,True,101,edf9d177,2024-04-28_12-51-01,0.0015850067138671875,532.0154404640198,923420,virtualHerbert,139.11.222.16,532.0154404640198,101,0.00027693352161829547,250,15,edf9d177
10,0.4179527600046443,,49.0,1714301210,,True,50,ee3e2aff,2024-04-28_12-46-50,5.539872407913208,278.52089190483093,923505,virtualHerbert,139.11.222.16,278.52089190483093,50,0.00013069398946749297,250,25,ee3e2aff
11,0.0017148922391798224,,,1714301655,,True,101,85092990,2024-04-28_12-54-15,0.0014755725860595703,720.4068865776062,923593,virtualHerbert,139.11.222.16,720.4068865776062,101,0.0011797281245016895,150,35,85092990
