,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/batch_size,logdir
0,0.3638889193534851,,,1714135023,,True,101,71d28289,2024-04-26_14-37-03,0.0003631114959716797,437.40847182273865,259209,zimmerib,139.11.222.200,437.40847182273865,101,0.03768934816960834,75,71d28289
1,0.39787545800209045,,29.0,1714134722,,True,30,3f294e18,2024-04-26_14-32-02,4.483818769454956,134.44261527061462,259316,zimmerib,139.11.222.200,134.44261527061462,30,0.045845228143485524,50,3f294e18
2,0.5202009677886963,,9.0,1714134634,,True,10,6b93e2ed,2024-04-26_14-30-34,4.361322402954102,44.36718821525574,259520,zimmerib,139.11.222.200,44.36718821525574,10,0.006011082350100317,75,6b93e2ed
3,0.5219287872314453,,9.0,1714134637,,True,10,a36c359f,2024-04-26_14-30-37,3.8085594177246094,44.700132608413696,259606,zimmerib,139.11.222.200,44.700132608413696,10,0.004190497421915369,75,a36c359f
4,0.5253143310546875,,9.0,1714134685,,True,10,c4bc7585,2024-04-26_14-31-25,4.934192419052124,46.871740102767944,259834,zimmerib,139.11.222.200,46.871740102767944,10,0.0004731855098877578,75,c4bc7585
5,0.37260276079177856,,89.0,1714135314,,True,90,bebdaed0,2024-04-26_14-41-54,7.622354745864868,673.8599627017975,259915,zimmerib,139.11.222.200,673.8599627017975,90,0.02221417129419776,25,bebdaed0
6,0.39812996983528137,,29.0,1714134823,,True,30,c4e5a478,2024-04-26_14-33-43,4.842778205871582,135.6682538986206,260152,zimmerib,139.11.222.200,135.6682538986206,30,0.047021491644049174,50,c4e5a478
7,0.5236667394638062,,9.0,1714134804,,True,10,bc603c95,2024-04-26_14-33-24,7.633135080337524,79.24836444854736,260342,zimmerib,139.11.222.200,79.24836444854736,10,0.0012202236762542192,25,bc603c95
8,0.5186479687690735,,9.0,1714134883,,True,10,a167e0d1,2024-04-26_14-34-43,7.5168046951293945,76.47145175933838,260681,zimmerib,139.11.222.200,76.47145175933838,10,0.003924175640478999,25,a167e0d1
9,0.5223155617713928,,9.0,1714134872,,True,10,581b691a,2024-04-26_14-34-32,4.496537446975708,45.184635400772095,260820,zimmerib,139.11.222.200,45.184635400772095,10,0.003776249630313656,50,581b691a
10,0.5049825310707092,,9.0,1714134919,,True,10,f4591b6d,2024-04-26_14-35-19,4.252967357635498,44.875096797943115,261052,zimmerib,139.11.222.200,44.875096797943115,10,0.020322786409758258,75,f4591b6d
11,0.003979113418608904,,,1714135329,,True,101,f367868d,2024-04-26_14-42-09,0.00044345855712890625,443.53230571746826,261158,zimmerib,139.11.222.200,443.53230571746826,101,0.16012221512618138,75,f367868d
12,0.5179150104522705,,9.0,1714134969,,True,10,4a20b23c,2024-04-26_14-36-09,4.405668020248413,46.87818884849548,261352,zimmerib,139.11.222.200,46.87818884849548,10,0.008347566237441421,75,4a20b23c
13,0.4885995388031006,,9.0,1714135050,,True,10,b63402ca,2024-04-26_14-37-30,7.87316107749939,77.77126216888428,261597,zimmerib,139.11.222.200,77.77126216888428,10,0.01700988297694941,25,b63402ca
