,mean,std
0,0.7506217824848136,1.497087876785521
1,0.7903774119913578,0.920574760361073
2,0.2902322765439749,0.3091177255939677
3,0.18772351462393994,0.16866942603318827
4,0.13927739765495056,0.08046061439700487
5,0.12518659885972733,0.08158908335210223
6,0.12112471181899305,0.08167956780764794
7,0.11118360818363722,0.07383564957427777
8,0.13258436741307375,0.07941797072529412
9,0.112471709260717,0.06606820574926782
10,0.10486157471314067,0.06481076222020461
11,0.08957437216304237,0.06389104839823029
12,0.08922134130261836,0.06745259708366834
13,0.09157969907391814,0.07330145053594242
14,0.08840862475335592,0.07812199320158163
15,0.08023166365455832,0.07920028221970829
16,0.07151775131933387,0.0752985583972919
17,0.06119971687439825,0.0759314337145728
18,0.061230270890519,0.0755438524198509
19,0.05632208567112677,0.07544043038248718
20,0.0474961543513927,0.07865466235527557
21,0.05178960849298157,0.0763677439915498
22,0.05169700138503683,0.07737308713153716
23,0.04689124695141798,0.08076602249152098
24,0.051259649451822,0.07836770426061314
25,0.0493946922651957,0.07753886514755332
26,0.048128527269000125,0.07792680834802873
27,0.0508837382367346,0.07518445059075146
28,0.05073818366508925,0.078294591799878
29,0.04779275480541398,0.0774501224073641
30,0.049569497190532226,0.07424072069026025
31,0.0445921467762673,0.0730696812220815
32,0.04484024039993523,0.07286083894844095
33,0.04503676707099655,0.07259470678681144
34,0.0418060139782028,0.07242542417452807
35,0.04112639569211745,0.07087611747785341
36,0.040158268486265976,0.06961280575222487
37,0.0379680671394453,0.06928561170091121
38,0.03849699176498685,0.06747054318629467
39,0.03751711703807807,0.06655960078743639
40,0.03650667694455475,0.0658222031733068
41,0.0380559906989219,0.06606247753526091
42,0.0375979355158051,0.06660524617887047
43,0.0373238469474017,0.06522333238098056
44,0.03741244142292995,0.06464707704014706
45,0.0363074800188769,0.0643126926238423
46,0.03598864045125075,0.06353850689976302
47,0.035964010967290905,0.06417832057471053
48,0.0355330152524402,0.06468342330447892
49,0.035687375995621475,0.06451014917798203
50,0.03519772146319152,0.0645353045842254
51,0.034773425366438376,0.06395672185078548
52,0.032468318018800305,0.058888775293119214
53,0.03324016411352197,0.061064814264119215
54,0.03204351800013677,0.05791259690508302
55,0.0296760826822719,0.05331371715947924
56,0.029110374904121224,0.05198185984290515
57,0.029391439602477427,0.0515891254680626
58,0.028551842493470703,0.04885235227625296
59,0.02983585098991165,0.04715933505699525
60,0.027715596137568323,0.04658951686097073
61,0.025769703177502323,0.045675225253123446
62,0.025077107624383626,0.04402032051635493
63,0.0246913307346403,0.04236657831812817
64,0.0237252255028579,0.04147800250180464
65,0.023020243766950374,0.040805438967674836
66,0.02322530973469835,0.03972825141795859
67,0.022498514008475422,0.039166515572602756
68,0.0217407810851,0.03835440168581336
69,0.021657378703821423,0.03668073021696172
70,0.020617181609850325,0.03528794822085258
71,0.019402059500862323,0.03393098802719703
72,0.019127710809698276,0.031860568841718624
73,0.018299117160495326,0.03025011417603962
74,0.017043842781276877,0.029643796980398377
75,0.017433160101063525,0.02825106656012063
76,0.017136493959696925,0.02722761655765985
77,0.015457534296729102,0.026759273988946078
78,0.016112463970785,0.024461711313448556
79,0.015529460783000049,0.02301467237861266
80,0.0136954053450608,0.022635867856613145
81,0.015393611334729876,0.0205565344057909
82,0.01416763266024645,0.020139334476042044
83,0.0130425899114925,0.019571371757607838
84,0.013904644918511575,0.017776780511449142
85,0.011254671146161799,0.01770010913204174
86,0.011668637060211,0.016240112448238975
87,0.010518898023292374,0.016036339318659082
88,0.010232761982479074,0.015322696462981091
89,0.01022597830160515,0.014265851704391524
90,0.009036321112944225,0.01387543387342568
91,0.009639450967370001,0.012460076616999813
92,0.008365205285372176,0.01245326035843476
93,0.008371993739274275,0.011660253726359222
94,0.00796739275392605,0.010978665450088878
95,0.007058406299620325,0.01062855565309695
96,0.007239208898681624,0.009687379613871916
97,0.0065104890672955,0.009560084933519158
98,0.006461070828663601,0.008831068625199275
99,0.006206179277796725,0.00818152854141286
