,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/batch_size,logdir
0,1.551808882247275e-05,,,1714402985,,True,101,1e7dbaad,2024-04-29_17-03-05,0.004899263381958008,3592.586441040039,964564,virtualHerbert,139.11.222.16,3592.586441040039,101,0.3564310626417875,150,1e7dbaad
1,2.8470966448467387,,49.0,1714401097,,True,50,037ebe1f,2024-04-29_16-31-37,34.262627601623535,1702.777636051178,965657,virtualHerbert,139.11.222.16,1702.777636051178,50,0.0038076588785265963,200,037ebe1f
2,2.8464055208211607,,49.0,1714401107,,True,50,ee541a8f,2024-04-29_16-31-47,34.21823215484619,1709.787719488144,965801,virtualHerbert,139.11.222.16,1709.787719488144,50,0.0030506797319446144,200,ee541a8f
3,2.8446047252245266,,49.0,1714401540,,True,50,7db3c816,2024-04-29_16-39-00,28.742469787597656,2140.1024930477142,965885,virtualHerbert,139.11.222.16,2140.1024930477142,50,0.0002902069822624518,150,7db3c816
4,1.5385439702610506e-05,,,1714401897,,True,101,5b736310,2024-04-29_16-44-57,0.0016353130340576172,2494.477352619171,965972,virtualHerbert,139.11.222.16,2494.477352619171,101,0.11196754273325343,200,5b736310
5,2.845500956554606,,49.0,1714401361,,True,50,f1496d38,2024-04-29_16-36-01,38.91841101646423,1955.8600170612335,966056,virtualHerbert,139.11.222.16,1955.8600170612335,50,0.001233645623739884,150,f1496d38
6,2.8445898297851846,,49.0,1714400765,,True,50,02308211,2024-04-29_16-26-05,24.741652250289917,1357.4020733833313,966142,virtualHerbert,139.11.222.16,1357.4020733833313,50,0.00040552015972653775,200,02308211
7,2.846049568819384,,49.0,1714400758,,True,50,aabefc26,2024-04-29_16-25-58,26.83574342727661,1348.568855047226,966226,virtualHerbert,139.11.222.16,1348.568855047226,50,0.0026007385774712813,250,aabefc26
8,2.8665990938970545,,49.0,1714400797,,True,50,e07ebe80,2024-04-29_16-26-37,27.377328395843506,1385.0159606933594,966313,virtualHerbert,139.11.222.16,1385.0159606933594,50,0.008346278728126936,250,e07ebe80
9,,,,1714401782,,True,101,79fcc3fa,2024-04-29_16-43-02,0.0015952587127685547,2366.463476419449,966398,virtualHerbert,139.11.222.16,2366.463476419449,101,0.018973537075301306,200,79fcc3fa
10,,,,1714403333,,True,101,c6478554,2024-04-29_17-08-53,0.0018527507781982422,3915.4520835876465,966483,virtualHerbert,139.11.222.16,3915.4520835876465,101,0.008640572606809541,150,c6478554
11,2.943568321622503,,49.0,1714404231,,True,50,a1fca72f,2024-04-29_17-23-51,75.87090182304382,4811.207100152969,966570,virtualHerbert,139.11.222.16,4811.207100152969,50,0.0005940823087279765,50,a1fca72f
