,epochs,train,val,test
0,0.0,0.049992955594868195,0.015116718852840121,0.011518308836289383
1,1.0,0.015834617430740938,0.012789310353284941,0.008714172037983626
2,2.0,0.007157803171705491,0.006713881636594367,0.00502685930230732
3,3.0,0.0035389955103443758,0.0032100550557970058,0.0021030128518503867
4,4.0,0.0015808370239455808,0.0014503349086961465,0.0012518496041565611
5,5.0,0.0007282574678260691,0.00028024342945790804,0.0001768036357567578
6,6.0,0.00033434263042744436,5.4481384932141184e-05,3.8926043536435965e-05
7,7.0,0.00016372598865753036,0.00013925973147321813,7.840159103982305e-05
8,8.0,0.00011036932210698793,6.297536979324671e-05,4.998224189342441e-05
9,9.0,6.238594515206191e-05,3.932001493482612e-05,3.0125732075817038e-05
10,10.0,4.227127470934488e-05,2.8266516223934903e-05,1.9867861574558986e-05
11,11.0,3.200057385458204e-05,2.0633947072811577e-05,1.5482351901941938e-05
12,12.0,2.5032765812570778e-05,1.862743548301437e-05,1.4468432844279754e-05
13,13.0,2.2364634235823214e-05,1.649473938541463e-05,1.3005036876970387e-05
14,14.0,2.049708838698596e-05,1.616899541475788e-05,1.3118501353783986e-05
15,15.0,1.987676451577376e-05,1.5247010533728737e-05,1.2228047550688864e-05
16,16.0,1.9498695037467062e-05,1.5256977205738489e-05,1.2169074917699141e-05
17,17.0,1.9548254459256068e-05,1.5103063221588769e-05,1.2235883806844084e-05
18,18.0,1.9542233145035643e-05,1.5098808607929685e-05,1.224714720914218e-05
19,19.0,1.9552603971664943e-05,1.5338194088717796e-05,1.2388456952976179e-05
20,20.0,1.969529930672321e-05,1.5125523832088717e-05,1.2193136224587115e-05
21,21.0,1.9859426351003958e-05,1.533725944892563e-05,1.2272517745921657e-05
22,22.0,1.952599033333218e-05,1.5001314985151274e-05,1.216539745999691e-05
23,23.0,1.9567983749823435e-05,1.5097337794227338e-05,1.2251185784350591e-05
24,24.0,1.9516488742486976e-05,1.5334916461337245e-05,1.2263732693350949e-05
25,25.0,1.9595576481910234e-05,1.5068919786445944e-05,1.2250657254585564e-05
26,26.0,1.9694808911740225e-05,1.5906091449188838e-05,1.2872530277045413e-05
27,27.0,1.971364341194427e-05,1.5730600235821353e-05,1.2757629613191629e-05
28,28.0,1.9787885467642546e-05,1.5391729818564325e-05,1.2526452454813828e-05
29,29.0,1.963328912834016e-05,1.5216416181100665e-05,1.2245936675739232e-05
30,30.0,1.948602761390969e-05,1.538317508930477e-05,1.230475999352178e-05
31,31.0,1.9815046967734985e-05,1.571955856835625e-05,1.2473157222958562e-05
32,32.0,1.9809246478212517e-05,1.5570608114910873e-05,1.2368303313484308e-05
33,33.0,1.9860484732628365e-05,1.513468636132741e-05,1.2255889684683634e-05
34,34.0,2.020127485696846e-05,1.6598715145419655e-05,1.3379112573266616e-05
35,35.0,2.0471603376569985e-05,1.5083306279814578e-05,1.2273122184525444e-05
36,36.0,1.980724568147834e-05,1.533063190221084e-05,1.2345868534539964e-05
37,37.0,1.958091130862565e-05,1.5145553672964511e-05,1.2138101131247265e-05
38,38.0,1.95090116831292e-05,1.512650980422601e-05,1.216853697188402e-05
39,39.0,1.9534420527798025e-05,1.4990369753872323e-05,1.2185455267838493e-05
40,40.0,1.975934678861545e-05,1.5683103091136138e-05,1.2445815415342209e-05
41,41.0,1.963369636955867e-05,1.5081866583696888e-05,1.2227555326267286e-05
42,42.0,1.947413426807741e-05,1.5128052311596042e-05,1.218686769076682e-05
43,43.0,1.949643801980051e-05,1.5237806623307724e-05,1.2320547371322083e-05
44,44.0,1.9616743790270846e-05,1.5050207693714042e-05,1.2179332740770082e-05
45,45.0,1.9669392913282074e-05,1.5614371771661524e-05,1.2680134639889192e-05
46,46.0,1.955304486997934e-05,1.5446224319597376e-05,1.2607654680934603e-05
47,47.0,1.9713162073748847e-05,1.5359523157106055e-05,1.2486001455364143e-05
48,48.0,1.9685870120802106e-05,1.5699383254143075e-05,1.2555304283278284e-05
49,49.0,1.9912910536693422e-05,1.5082411118338522e-05,1.2292078667372265e-05
50,50.0,1.977598734611721e-05,1.5177366089178244e-05,1.2367622094865476e-05
51,51.0,1.9692917610718774e-05,1.5649545426275937e-05,1.2454035209000716e-05
52,52.0,1.966297029195905e-05,1.4988030477529601e-05,1.2171457467461293e-05
53,53.0,1.9872381289664063e-05,1.5183408970670694e-05,1.2327544434784255e-05
54,54.0,1.9613770038146406e-05,1.5294654429857676e-05,1.2229426939722868e-05
55,55.0,1.9615632418074087e-05,1.5084980238874456e-05,1.2266782015874995e-05
56,56.0,1.955084777752137e-05,1.5160818475591813e-05,1.2291417023462239e-05
57,57.0,1.9830369880444363e-05,1.6343583238950573e-05,1.287494020287675e-05
58,58.0,2.028131202835842e-05,1.5300755362669602e-05,1.2252766770253726e-05
59,59.0,1.9729047534206555e-05,1.5358240837902614e-05,1.2476683438035842e-05
60,60.0,1.9725604964009323e-05,1.5455641190507217e-05,1.2494133561061463e-05
61,61.0,1.9648241539584804e-05,1.525254123678217e-05,1.230640436134971e-05
62,62.0,1.9785681149409284e-05,1.542060272270188e-05,1.2308685321337123e-05
63,63.0,2.0032152024056508e-05,1.5316544586929914e-05,1.240584242531256e-05
64,64.0,1.9877041514824784e-05,1.5934095800941765e-05,1.2672906736818499e-05
65,65.0,2.009808542850148e-05,1.5840554463399284e-05,1.2594023215038344e-05
66,66.0,2.035878330795646e-05,1.6804222682457377e-05,1.3061669906262604e-05
67,67.0,1.9896661642238692e-05,1.5244009455018808e-05,1.2318821976972554e-05
68,68.0,1.9754902138241427e-05,1.5493068537135374e-05,1.246780826636626e-05
69,69.0,1.9794084549642394e-05,1.5199818693200245e-05,1.2262734477935325e-05
70,70.0,2.0162727237130716e-05,1.5298246885857866e-05,1.2465081658585743e-05
71,71.0,2.034732611952195e-05,1.5424414232491824e-05,1.2601390526911207e-05
72,72.0,2.0617130740553447e-05,1.6643116569481515e-05,1.3307992025166006e-05
73,73.0,2.0438184702132295e-05,1.5658776970215923e-05,1.2749016483485286e-05
74,74.0,2.016662096716866e-05,1.533540094280551e-05,1.2236037632244642e-05
75,75.0,1.9841963864566034e-05,1.526221676589329e-05,1.2255905786392628e-05
76,76.0,1.975897338647445e-05,1.540307014584623e-05,1.2373844277072128e-05
77,77.0,1.9873847205780056e-05,1.5739120983227125e-05,1.2703500141271595e-05
78,78.0,1.9919248107957512e-05,1.5777140088206218e-05,1.2578916043022084e-05
79,79.0,1.9888146217124776e-05,1.563522560630795e-05,1.2630409569394717e-05
80,80.0,1.974962135705644e-05,1.600911742471821e-05,1.2879352320365153e-05
81,81.0,2.0008846080070902e-05,1.6027814936378258e-05,1.313034031700824e-05
