,epochs,train,val,test
0,0.0,1.3265872439876991,1.2338315964959887,0.8036777581364242
1,1.0,1.2018571319163132,1.07061959978075,0.6845467391765157
2,2.0,1.029781023791402,0.8305076439445205,0.5295079563105602
3,3.0,0.7797235691982978,0.5592870363653721,0.3847636102620243
4,4.0,0.47622570032522293,0.2955847941999491,0.2571918137584499
5,5.0,0.2510937405161698,0.17793246771298526,0.22153242053369387
6,6.0,0.1776339006796312,0.16030713684120157,0.18596260172497361
7,7.0,0.1401416795183567,0.11046966019015556,0.12613571651297506
8,8.0,0.10344370410573422,0.0887471580608296,0.11005483361092774
9,9.0,0.08181482666306097,0.07443128732875587,0.10113955379868998
10,10.0,0.06571334233619955,0.06261576426564233,0.08791360212668686
11,11.0,0.05505911509120686,0.057180340021442025,0.08848769519568085
12,12.0,0.0468596840273227,0.05366443510594465,0.08583574228776499
13,13.0,0.04002534149648686,0.045690504955697216,0.07878486746244222
14,14.0,0.033982943364336014,0.03971197459958968,0.07203541172575492
15,15.0,0.029841787832365962,0.035281776478998834,0.06441750399415588
16,16.0,0.026617322760398604,0.032041458975652706,0.05946824763837104
17,17.0,0.024108692660365093,0.03154267481884828,0.06115357061644417
18,18.0,0.021888475002425016,0.030257314078159757,0.05886232609557633
19,19.0,0.019982828833199212,0.02725497934921295,0.051470697050213135
20,20.0,0.018731942619330144,0.025797670040478008,0.04711196736303662
21,21.0,0.017237093709178593,0.02710761740839983,0.04881392900271019
22,22.0,0.01620381610461115,0.02412534410302329,0.0442321652620585
23,23.0,0.015061671940654388,0.02215966002102101,0.03838087135191247
24,24.0,0.014027540996293884,0.021111957360987473,0.03771874539652828
25,25.0,0.013469737321620864,0.025608301040711642,0.044007689210751696
26,26.0,0.012650532398887766,0.020243905593761456,0.03409711059685758
27,27.0,0.011615365958114873,0.018003411539045854,0.030210667980675506
28,28.0,0.011052854453488855,0.020330457872423234,0.0344032101911186
29,29.0,0.010133974008878065,0.017245275413884906,0.029011279441061532
30,30.0,0.009380431864007185,0.01648896081957223,0.027326397422844158
31,31.0,0.008796314060169255,0.01571089055225877,0.02515053642669293
32,32.0,0.008222786660063536,0.014900880565069665,0.024292834757163113
33,33.0,0.007927293290307991,0.01398119178521811,0.022385632568117417
34,34.0,0.007516009389194703,0.014769471689045485,0.023623089049503346
35,35.0,0.00705584465289338,0.013678010516101161,0.021755318864218484
36,36.0,0.006663713292264656,0.014156281515560205,0.022135852303664036
37,37.0,0.0065013821186351425,0.013503886199450895,0.021160249388837014
38,38.0,0.0062152714193484445,0.01217683480342276,0.018877692666532993
39,39.0,0.006051487379720756,0.011516038149246958,0.018309841401124696
40,40.0,0.005863395487294808,0.011800795404310734,0.017512975951413823
41,41.0,0.0055829018842037306,0.010471342991094632,0.016753652526084527
42,42.0,0.005320623789219619,0.010446062107743891,0.016768307277277763
43,43.0,0.005104538657320915,0.01045976190977723,0.01659614463851024
44,44.0,0.0050298587116062365,0.009211545710431743,0.01544912548034505
45,45.0,0.004841407791466244,0.010015441663514759,0.01671047812799125
46,46.0,0.0046841048634499284,0.008836362402824774,0.014281343477631322
47,47.0,0.004739836774325516,0.010258376334497974,0.0173621967718392
48,48.0,0.004299065785179631,0.009480086448122373,0.016287454928147576
