,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/batch_size,config/model/hidden_size_LSTM,config/model/LSTM_layers,logdir
0,0.004553169505458889,,,1714239823,,True,101,ed8726cf,2024-04-27_19-43-43,0.0014607906341552734,5.501187324523926,846362,virtualHerbert,139.11.222.16,5.501187324523926,101,0.002428916946974888,50,25,2,ed8726cf
1,0.30623559292203245,,49.0,1714239823,,True,50,3f7dba1f,2024-04-27_19-43-43,0.020981311798095703,2.1624388694763184,846504,virtualHerbert,139.11.222.16,2.1624388694763184,50,0.0006101491367302714,250,25,3,3f7dba1f
2,0.21537001554121266,,49.0,1714239825,,True,50,cee6f235,2024-04-27_19-43-45,0.016241073608398438,2.0008833408355713,847599,virtualHerbert,139.11.222.16,2.0008833408355713,50,0.0005477562363971308,250,35,3,cee6f235
3,0.03056951653736004,,,1714239828,,True,101,90631d58,2024-04-27_19-43-48,0.0016131401062011719,2.5844435691833496,847685,virtualHerbert,139.11.222.16,2.5844435691833496,101,0.00424727979536972,250,15,2,90631d58
4,0.14789870603410094,,49.0,1714239830,,True,50,98072d6c,2024-04-27_19-43-50,0.00931859016418457,1.6302452087402344,847771,virtualHerbert,139.11.222.16,1.6302452087402344,50,0.2986609237000943,200,35,1,98072d6c
5,0.008382529690512784,,,1714239833,,True,101,ace0a40a,2024-04-27_19-43-53,0.0013947486877441406,2.5948326587677,847856,virtualHerbert,139.11.222.16,2.5948326587677,101,0.010172238474449055,250,35,2,ace0a40a
6,0.030967486709744023,,49.0,1714239835,,True,50,8f70cb2a,2024-04-27_19-43-55,0.01342630386352539,1.925544261932373,847941,virtualHerbert,139.11.222.16,1.925544261932373,50,0.002118136662725142,150,35,1,8f70cb2a
7,0.06238476451834604,,49.0,1714239837,,True,50,30686324,2024-04-27_19-43-57,0.009401082992553711,1.6569840908050537,848026,virtualHerbert,139.11.222.16,1.6569840908050537,50,0.04347815171760586,200,5,1,30686324
8,0.09926350747941953,,49.0,1714239840,,True,50,787f29bf,2024-04-27_19-44-00,0.013411998748779297,1.8683149814605713,848112,virtualHerbert,139.11.222.16,1.8683149814605713,50,0.22754178673650124,200,35,2,787f29bf
9,0.3714545127235191,,49.0,1714239843,,True,50,d33c63ec,2024-04-27_19-44-03,0.009827852249145508,1.686255931854248,848197,virtualHerbert,139.11.222.16,1.686255931854248,50,0.0004899108428855477,250,45,1,d33c63ec
10,0.015441076936222186,,,1714239846,,True,101,99bee11f,2024-04-27_19-44-06,0.0012655258178710938,2.099154233932495,848282,virtualHerbert,139.11.222.16,2.099154233932495,101,0.003499377379316632,250,45,1,99bee11f
11,0.23324277824254513,,49.0,1714239849,,True,50,8e0045fe,2024-04-27_19-44-09,0.040322303771972656,3.145946979522705,848367,virtualHerbert,139.11.222.16,3.145946979522705,50,0.00014336048968375363,50,25,2,8e0045fe
