,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/batch_size,logdir
0,0.5040503740310669,,9.0,1714128375,,True,10,8b831191,2024-04-26_12-46-15,7.4953742027282715,74.51895999908447,228517,zimmerib,139.11.222.200,74.51895999908447,10,0.010716295704927558,25,8b831191
1,0.522395133972168,,9.0,1714128349,,True,10,396c3807,2024-04-26_12-45-49,4.635487079620361,46.13907170295715,228625,zimmerib,139.11.222.200,46.13907170295715,10,0.0036905100721932025,75,396c3807
2,0.008003417402505875,,,1714128738,,True,101,3a787e9f,2024-04-26_12-52-18,0.0003960132598876953,432.79781699180603,228813,zimmerib,139.11.222.200,432.79781699180603,101,0.3669100818920994,50,3a787e9f
3,0.49986937642097473,,9.0,1714128384,,True,10,07a71b16,2024-04-26_12-46-24,8.008501291275024,76.60366463661194,228900,zimmerib,139.11.222.200,76.60366463661194,10,0.012623500239274343,25,07a71b16
4,0.5256272554397583,,9.0,1714128397,,True,10,d610b88b,2024-04-26_12-46-37,4.7571187019348145,44.917481422424316,229155,zimmerib,139.11.222.200,44.917481422424316,10,0.00011879201406668675,75,d610b88b
5,0.0002567531482782215,,,1714129162,,True,101,08259c53,2024-04-26_12-59-22,0.0006358623504638672,784.3780100345612,229314,zimmerib,139.11.222.200,784.3780100345612,101,0.4167541120237703,25,08259c53
6,0.525490403175354,,9.0,1714128431,,True,10,02b3c825,2024-04-26_12-47-11,4.3293211460113525,43.70854878425598,229417,zimmerib,139.11.222.200,43.70854878425598,10,0.000273837898695646,75,02b3c825
7,0.5177460312843323,,9.0,1714128448,,True,10,57c475a0,2024-04-26_12-47-28,4.689063310623169,47.79002094268799,229523,zimmerib,139.11.222.200,47.79002094268799,10,0.008517287145349148,75,57c475a0
8,0.5212918519973755,,9.0,1714128481,,True,10,79dacdbe,2024-04-26_12-48-01,4.526851177215576,46.88006019592285,229717,zimmerib,139.11.222.200,46.88006019592285,10,0.004867280736518526,75,79dacdbe
9,0.5072298049926758,,9.0,1714128498,,True,10,b6c9091c,2024-04-26_12-48-18,4.773378372192383,46.82047176361084,229841,zimmerib,139.11.222.200,46.82047176361084,10,0.018370615953585048,50,b6c9091c
10,0.523822546005249,,9.0,1714128528,,True,10,6dea43b7,2024-04-26_12-48-48,4.687815189361572,44.05899691581726,230018,zimmerib,139.11.222.200,44.05899691581726,10,0.0021370217412996734,50,6dea43b7
11,0.3839285671710968,,29.0,1714128728,,True,30,420db2a9,2024-04-26_12-52-08,7.833117961883545,227.3922779560089,230139,zimmerib,139.11.222.200,227.3922779560089,30,0.029265104573384305,25,420db2a9
12,0.5244266390800476,,9.0,1714128575,,True,10,8d455fb2,2024-04-26_12-49-35,4.369541168212891,43.960368394851685,230315,zimmerib,139.11.222.200,43.960368394851685,10,0.0014681147722635727,50,8d455fb2
13,0.008723818697035313,,89.0,1714128975,,True,90,d840d9c8,2024-04-26_12-56-15,4.6504364013671875,396.68001413345337,230548,zimmerib,139.11.222.200,396.68001413345337,90,0.4528612698907591,50,d840d9c8
14,1.1300960977678187e-05,,,1714129505,,True,101,624ef0e4,2024-04-26_13-05-05,0.00035762786865234375,773.5881760120392,231131,zimmerib,139.11.222.200,773.5881760120392,101,0.25208920656115225,25,624ef0e4
15,0.04996049031615257,,29.0,1714128976,,True,30,8d885bc9,2024-04-26_12-56-16,7.328293561935425,234.79942393302917,231234,zimmerib,139.11.222.200,234.79942393302917,30,0.18860145441778423,25,8d885bc9
16,1.2997281373827718e-05,,,1714129738,,True,101,6f11c589,2024-04-26_13-08-58,0.0004246234893798828,760.0236966609955,232105,zimmerib,139.11.222.200,760.0236966609955,101,0.32460767059712115,25,6f11c589
17,0.24630266427993774,,29.0,1714129115,,True,30,3aca5dfd,2024-04-26_12-58-35,4.700960636138916,134.56475114822388,232187,zimmerib,139.11.222.200,134.56475114822388,30,0.33960368879887187,50,3aca5dfd
18,0.02526054158806801,,29.0,1714129251,,True,30,8601808f,2024-04-26_13-00-51,4.411609888076782,133.24557828903198,233258,zimmerib,139.11.222.200,133.24557828903198,30,0.48680638054549286,50,8601808f
19,0.402458131313324,,29.0,1714129299,,True,30,a194fc5d,2024-04-26_13-01-39,4.629768133163452,133.91878247261047,233488,zimmerib,139.11.222.200,133.91878247261047,30,0.09481269822589357,50,a194fc5d
20,0.3605489730834961,,29.0,1714129489,,True,30,99273578,2024-04-26_13-04-49,7.507513999938965,235.17288851737976,233855,zimmerib,139.11.222.200,235.17288851737976,30,0.09511432367229569,25,99273578
21,0.3711453080177307,,29.0,1714129532,,True,30,28afb18e,2024-04-26_13-05-32,7.865866184234619,230.0408148765564,234090,zimmerib,139.11.222.200,230.0408148765564,30,0.0871984152004282,25,28afb18e
22,0.38061192631721497,,29.0,1714129721,,True,30,09434601,2024-04-26_13-08-41,7.5755205154418945,228.7816572189331,234799,zimmerib,139.11.222.200,228.7816572189331,30,0.06996083488811719,25,09434601
23,0.384038507938385,,29.0,1714129739,,True,30,5796e8fb,2024-04-26_13-08-59,7.819253444671631,230.85069060325623,234923,zimmerib,139.11.222.200,230.85069060325623,30,0.06227328449965211,25,5796e8fb
24,0.39469465613365173,,29.0,1714129769,,True,30,edf49eb3,2024-04-26_13-09-29,7.840019226074219,233.64485692977905,235079,zimmerib,139.11.222.200,233.64485692977905,30,0.04986550614907156,25,edf49eb3
25,0.4120163321495056,,9.0,1714129802,,True,10,8155cf69,2024-04-26_13-10-02,7.762649774551392,77.43067908287048,235789,zimmerib,139.11.222.200,77.43067908287048,10,0.1623121157595546,25,8155cf69
26,0.4156022369861603,,9.0,1714129820,,True,10,78d41bea,2024-04-26_13-10-20,7.424947261810303,78.90210890769958,235912,zimmerib,139.11.222.200,78.90210890769958,10,0.19736029456466794,25,78d41bea
27,0.1323961466550827,,29.0,1714129978,,True,30,f6285fb6,2024-04-26_13-12-58,8.312150001525879,234.75607919692993,235994,zimmerib,139.11.222.200,234.75607919692993,30,0.176085520075353,25,f6285fb6
28,0.41748204827308655,,9.0,1714129850,,True,10,77b452ae,2024-04-26_13-10-50,7.928545951843262,79.03651857376099,236159,zimmerib,139.11.222.200,79.03651857376099,10,0.1832842038929437,25,77b452ae
29,1.3193262020649854e-05,,,1714130579,,True,101,65a533cc,2024-04-26_13-22-59,0.0003981590270996094,775.1366181373596,236336,zimmerib,139.11.222.200,775.1366181373596,101,0.1979260963465846,25,65a533cc
30,0.4133149981498718,,9.0,1714129900,,True,10,fa79495c,2024-04-26_13-11-40,7.595931768417358,76.96961212158203,236474,zimmerib,139.11.222.200,76.96961212158203,10,0.19674471186285247,25,fa79495c
31,0.4179900586605072,,9.0,1714129930,,True,10,653e9267,2024-04-26_13-12-10,7.671526193618774,77.36159777641296,236656,zimmerib,139.11.222.200,77.36159777641296,10,0.20008500570322305,25,653e9267
32,0.42739802598953247,,9.0,1714129983,,True,10,afc3fa71,2024-04-26_13-13-03,7.766651391983032,80.13195562362671,236889,zimmerib,139.11.222.200,80.13195562362671,10,0.0390673884554749,25,afc3fa71
33,0.46012094616889954,,9.0,1714130012,,True,10,e3f1bc15,2024-04-26_13-13-32,7.999035358428955,79.11196660995483,237065,zimmerib,139.11.222.200,79.11196660995483,10,0.026425812878329912,25,e3f1bc15
34,0.44255387783050537,,9.0,1714130058,,True,10,e0463934,2024-04-26_13-14-18,7.250000238418579,76.89688539505005,237291,zimmerib,139.11.222.200,76.89688539505005,10,0.03284310064668564,25,e0463934
35,8.671951945871115e-06,,,1714130730,,True,101,dbf0104b,2024-04-26_13-25-30,0.0003643035888671875,743.6384196281433,237375,zimmerib,139.11.222.200,743.6384196281433,101,0.2952754141215296,25,dbf0104b
36,0.25747135281562805,,29.0,1714130147,,True,30,b16fcc85,2024-04-26_13-15-47,4.506079196929932,131.81250143051147,237552,zimmerib,139.11.222.200,131.81250143051147,30,0.3316955342625389,50,b16fcc85
37,0.26539361476898193,,29.0,1714130195,,True,30,debedca2,2024-04-26_13-16-35,4.342137098312378,134.1146821975708,237762,zimmerib,139.11.222.200,134.1146821975708,30,0.32642256378793977,50,debedca2
38,0.41811057925224304,,9.0,1714130195,,True,10,5e79b4f6,2024-04-26_13-16-35,4.419490337371826,45.123427867889404,238134,zimmerib,139.11.222.200,45.123427867889404,10,0.3477294778685372,50,5e79b4f6
39,0.2890571355819702,,29.0,1714130309,,True,30,62f6e8a6,2024-04-26_13-18-29,3.672905206680298,110.42842197418213,238383,zimmerib,139.11.222.200,110.42842197418213,30,0.3110710802334898,75,62f6e8a6
