,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/batch_size,config/model/hidden_size_term_NN,logdir
0,0.23072819411754608,,9.0,1714163596,,True,10,8079a351,2024-04-26_22-33-16,7.4646594524383545,74.98410129547119,401863,zimmerib,139.11.222.200,74.98410129547119,10,0.010716295704927558,25,45,8079a351
1,0.5082020163536072,,9.0,1714163599,,True,10,798ed0c2,2024-04-26_22-33-19,6.765200853347778,75.90067148208618,401952,zimmerib,139.11.222.200,75.90067148208618,10,0.0026202255463349477,25,5,798ed0c2
2,0.033502619713544846,,,1714163954,,True,101,00b0eb46,2024-04-26_22-39-14,0.0004038810729980469,427.6484422683716,402156,zimmerib,139.11.222.200,427.6484422683716,101,0.0755750564836485,50,15,00b0eb46
3,0.12231419235467911,,29.0,1714163747,,True,30,048e4919,2024-04-26_22-35-47,7.3912482261657715,219.16303157806396,402242,zimmerib,139.11.222.200,219.16303157806396,30,0.312105906912458,25,5,048e4919
4,0.36637815833091736,,9.0,1714163642,,True,10,c6c62fdc,2024-04-26_22-34-02,4.2413856983184814,43.5468692779541,402582,zimmerib,139.11.222.200,43.5468692779541,10,0.018370615953585048,50,25,c6c62fdc
5,0.22508025169372559,,9.0,1714163646,,True,10,477393d4,2024-04-26_22-34-06,3.4877912998199463,44.284066677093506,402649,zimmerib,139.11.222.200,44.284066677093506,10,0.03024609859289819,75,35,477393d4
6,0.5154659748077393,,9.0,1714163688,,True,10,171cbbb6,2024-04-26_22-34-48,4.371031761169434,43.49488711357117,402866,zimmerib,139.11.222.200,43.49488711357117,10,0.0005924188317773817,50,45,171cbbb6
7,0.5207300782203674,,9.0,1714163692,,True,10,d0fada6f,2024-04-26_22-34-52,3.3469581604003906,43.037007331848145,402951,zimmerib,139.11.222.200,43.037007331848145,10,0.00032444014897709504,75,35,d0fada6f
8,0.008450336754322052,,,1714164121,,True,101,e8c5c8e0,2024-04-26_22-42-01,0.0003643035888671875,429.6455693244934,403166,zimmerib,139.11.222.200,429.6455693244934,101,0.4102135168634855,50,45,e8c5c8e0
9,0.4538644254207611,,9.0,1714163739,,True,10,d472308f,2024-04-26_22-35-39,4.329297065734863,44.632861614227295,403250,zimmerib,139.11.222.200,44.632861614227295,10,0.0034067980549126746,50,45,d472308f
10,0.49508902430534363,,9.0,1714163786,,True,10,3716688c,2024-04-26_22-36-26,4.31745171546936,44.05617642402649,403481,zimmerib,139.11.222.200,44.05617642402649,10,0.0015079154793233975,75,45,3716688c
