,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/batch_size,config/model/hidden_size_term_NN,logdir
0,0.4656781256198883,,9.0,1714153308,,True,10,7a22448d,2024-04-26_19-41-48,5.785285234451294,58.99149560928345,349176,zimmerib,139.11.222.200,58.99149560928345,10,0.010716295704927558,25,45,7a22448d
1,0.5230762362480164,,9.0,1714153310,,True,10,16abf75f,2024-04-26_19-41-50,5.163476228713989,58.993266344070435,349282,zimmerib,139.11.222.200,58.993266344070435,10,0.0026202255463349477,25,5,16abf75f
2,0.08892963081598282,,,1714153590,,True,101,da843131,2024-04-26_19-46-30,0.0004253387451171875,336.96197724342346,349470,zimmerib,139.11.222.200,336.96197724342346,101,0.0755750564836485,50,15,da843131
3,0.003844095626845956,,,1714153837,,True,101,0087aa2c,2024-04-26_19-50-37,0.0003941059112548828,581.8219804763794,349556,zimmerib,139.11.222.200,581.8219804763794,101,0.312105906912458,25,5,0087aa2c
4,0.4734029769897461,,9.0,1714153345,,True,10,dae39ee3,2024-04-26_19-42-25,3.364748477935791,35.20845031738281,349837,zimmerib,139.11.222.200,35.20845031738281,10,0.018370615953585048,50,25,dae39ee3
5,0.45619210600852966,,9.0,1714153348,,True,10,0356396c,2024-04-26_19-42-28,2.6877477169036865,35.46843075752258,349901,zimmerib,139.11.222.200,35.46843075752258,10,0.03024609859289819,75,35,0356396c
6,0.5250540971755981,,9.0,1714153384,,True,10,a1dc4e64,2024-04-26_19-43-04,3.4570024013519287,35.39306902885437,350099,zimmerib,139.11.222.200,35.39306902885437,10,0.0005924188317773817,50,45,a1dc4e64
7,0.5305640697479248,,9.0,1714153386,,True,10,7e3d6bc6,2024-04-26_19-43-06,2.775479555130005,35.63591241836548,350182,zimmerib,139.11.222.200,35.63591241836548,10,0.00032444014897709504,75,35,7e3d6bc6
8,0.281844824552536,,29.0,1714153489,,True,30,d93510a0,2024-04-26_19-44-49,3.422133207321167,103.20646381378174,350363,zimmerib,139.11.222.200,103.20646381378174,30,0.4102135168634855,50,45,d93510a0
9,0.5073291659355164,,9.0,1714153424,,True,10,6acdde4e,2024-04-26_19-43-44,3.3542704582214355,34.81891965866089,350445,zimmerib,139.11.222.200,34.81891965866089,10,0.0034067980549126746,50,45,6acdde4e
10,0.5164026618003845,,9.0,1714153463,,True,10,549c9c40,2024-04-26_19-44-23,3.5099918842315674,35.74816870689392,350644,zimmerib,139.11.222.200,35.74816870689392,10,0.0015079154793233975,75,45,549c9c40
11,0.5327314138412476,,9.0,1714153502,,True,10,3fd397d5,2024-04-26_19-45-02,3.4822452068328857,35.458107709884644,350854,zimmerib,139.11.222.200,35.458107709884644,10,0.0001040802736934432,75,5,3fd397d5
12,0.5193082094192505,,9.0,1714153551,,True,10,dcabdc01,2024-04-26_19-45-51,5.7511749267578125,58.45539975166321,351013,zimmerib,139.11.222.200,58.45539975166321,10,0.0006686090760784667,25,45,dcabdc01
13,0.37043505907058716,,29.0,1714153682,,True,30,4905b8d0,2024-04-26_19-48-02,5.943742990493774,177.8063361644745,351118,zimmerib,139.11.222.200,177.8063361644745,30,0.014128983573512324,25,15,4905b8d0
14,0.28266820311546326,,29.0,1714153658,,True,30,41c26a84,2024-04-26_19-47-38,3.593404531478882,105.17237901687622,351344,zimmerib,139.11.222.200,105.17237901687622,30,0.3756664783572385,50,15,41c26a84
15,0.002762607065960765,,,1714153931,,True,101,063bb059,2024-04-26_19-52-11,0.0010237693786621094,337.93720388412476,351557,zimmerib,139.11.222.200,337.93720388412476,101,0.38975279766110615,50,15,063bb059
16,0.0015762582188472152,,,1714154016,,True,101,be26aaf3,2024-04-26_19-53-36,0.0004527568817138672,354.78270649909973,351861,zimmerib,139.11.222.200,354.78270649909973,101,0.3350730048796876,50,15,be26aaf3
17,0.003728509647771716,,,1714154024,,True,101,6d6efc0d,2024-04-26_19-53-44,0.0004298686981201172,338.0431866645813,352000,zimmerib,139.11.222.200,338.0431866645813,101,0.4747635545971446,50,15,6d6efc0d
18,0.0207131989300251,,89.0,1714154144,,True,90,d11febba,2024-04-26_19-55-44,3.491454601287842,303.430547952652,352609,zimmerib,139.11.222.200,303.430547952652,90,0.4966675684436286,50,15,d11febba
19,0.328570157289505,,29.0,1714154107,,True,30,5a96820d,2024-04-26_19-55-07,5.749485492706299,172.19035863876343,352999,zimmerib,139.11.222.200,172.19035863876343,30,0.08434682827934113,25,15,5a96820d
20,0.31799235939979553,,29.0,1714154190,,True,30,3d6f9cda,2024-04-26_19-56-30,5.620634317398071,170.3222577571869,353355,zimmerib,139.11.222.200,170.3222577571869,30,0.13591518966721633,25,5,3d6f9cda
21,0.3732576072216034,,9.0,1714154062,,True,10,8fbb813b,2024-04-26_19-54-22,3.3670971393585205,35.31587362289429,353443,zimmerib,139.11.222.200,35.31587362289429,10,0.08331512950212953,50,15,8fbb813b
22,0.3761650621891022,,9.0,1714154100,,True,10,f65afac6,2024-04-26_19-55-00,3.371636390686035,35.8471417427063,353655,zimmerib,139.11.222.200,35.8471417427063,10,0.11158286561300475,50,15,f65afac6
23,0.3275252878665924,,29.0,1714154206,,True,30,ec4191f4,2024-04-26_19-56-46,3.5034053325653076,102.6337161064148,353849,zimmerib,139.11.222.200,102.6337161064148,30,0.11881454361280484,50,25,ec4191f4
24,0.36928844451904297,,9.0,1714154144,,True,10,fc6eda24,2024-04-26_19-55-44,3.2590949535369873,34.79747748374939,353935,zimmerib,139.11.222.200,34.79747748374939,10,0.15433833631627655,50,25,fc6eda24
25,0.36319124698638916,,9.0,1714154181,,True,10,e6ae7bdf,2024-04-26_19-56-21,3.453721284866333,34.33251881599426,354131,zimmerib,139.11.222.200,34.33251881599426,10,0.19624320580987492,50,15,e6ae7bdf
26,0.36885157227516174,,9.0,1714154183,,True,10,f866f14f,2024-04-26_19-56-23,2.630737543106079,34.513097047805786,354211,zimmerib,139.11.222.200,34.513097047805786,10,0.19948670263305424,50,15,f866f14f
27,0.327031672000885,,29.0,1714154285,,True,30,c9a22947,2024-04-26_19-58-05,3.4502499103546143,101.08623623847961,354394,zimmerib,139.11.222.200,101.08623623847961,30,0.1970090321900993,50,15,c9a22947
28,0.43256616592407227,,9.0,1714154221,,True,10,95f706f2,2024-04-26_19-57-01,3.357456684112549,35.06025218963623,354476,zimmerib,139.11.222.200,35.06025218963623,10,0.044214554824732764,50,15,95f706f2
29,0.4495285451412201,,9.0,1714154228,,True,10,74d585c7,2024-04-26_19-57-08,3.400648593902588,34.37536549568176,354568,zimmerib,139.11.222.200,34.37536549568176,10,0.03277106744405331,50,15,74d585c7
30,0.4276966154575348,,9.0,1714154245,,True,10,2cbf61ad,2024-04-26_19-57-25,3.630915880203247,35.20785713195801,354689,zimmerib,139.11.222.200,35.20785713195801,10,0.04572288653232849,50,15,2cbf61ad
31,0.4203040897846222,,9.0,1714154260,,True,10,f1199ad1,2024-04-26_19-57-40,3.6202924251556396,36.718478202819824,354815,zimmerib,139.11.222.200,36.718478202819824,10,0.04954224405777288,50,15,f1199ad1
32,0.319341242313385,,29.0,1714154332,,True,30,6f747864,2024-04-26_19-58-52,3.4226744174957275,101.24180054664612,354902,zimmerib,139.11.222.200,101.24180054664612,30,0.27529860652598487,50,15,6f747864
33,0.4961261749267578,,9.0,1714154283,,True,10,92863cc8,2024-04-26_19-58-03,3.5626845359802246,35.63392901420593,355025,zimmerib,139.11.222.200,35.63392901420593,10,0.007336889209760994,50,35,92863cc8
34,0.49944740533828735,,9.0,1714154297,,True,10,502cb27a,2024-04-26_19-58-17,3.4334330558776855,34.58512902259827,355148,zimmerib,139.11.222.200,34.58512902259827,10,0.00635753657999058,75,35,502cb27a
35,0.26259559392929077,,29.0,1714154462,,True,30,f13b8e59,2024-04-26_20-01-02,5.587765455245972,176.34693455696106,355307,zimmerib,139.11.222.200,176.34693455696106,30,0.2812107054007292,25,5,f13b8e59
36,0.0059510571882128716,,89.0,1714154811,,True,90,ce1dedfe,2024-04-26_20-06-51,5.18594217300415,523.1678681373596,355371,zimmerib,139.11.222.200,523.1678681373596,90,0.2856189356318875,25,5,ce1dedfe
37,0.004291956778615713,,89.0,1714154809,,True,90,d99b3cd7,2024-04-26_20-06-49,5.62481689453125,508.678640127182,355480,zimmerib,139.11.222.200,508.678640127182,90,0.28911106396451636,25,5,d99b3cd7
38,0.004335637204349041,,89.0,1714154851,,True,90,577ecb3e,2024-04-26_20-07-31,5.995893478393555,515.9810395240784,355673,zimmerib,139.11.222.200,515.9810395240784,90,0.30387819556936774,25,5,577ecb3e
39,0.0035940264351665974,,,1714154994,,True,101,4dbf7b50,2024-04-26_20-09-54,0.0004200935363769531,529.738410949707,356183,zimmerib,139.11.222.200,529.738410949707,101,0.28824462813469287,25,5,4dbf7b50
