,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/batch_size,config/model/hidden_size_ODE,config/model/layers_hidden_ODE,logdir
19,0.020694131031632423,,,1714179666,,True,101,500fb002,2024-04-27_03-01-06,0.0006792545318603516,453.7793757915497,474902,zimmerib,139.11.222.200,453.7793757915497,101,0.07637669384879059,25,25,1,500fb002
20,0.012721985578536987,,,1714179736,,True,101,74cb46ae,2024-04-27_03-02-16,0.0007352828979492188,440.0326654911041,475239,zimmerib,139.11.222.200,440.0326654911041,101,0.06918729852586827,25,45,1,74cb46ae
21,0.4846835136413574,,9.0,1714179419,,True,10,5826d4d0,2024-04-27_02-56-59,4.579158782958984,46.609103202819824,475571,zimmerib,139.11.222.200,46.609103202819824,10,0.002456379469851914,25,45,1,5826d4d0
22,0.4379872679710388,,9.0,1714179467,,True,10,276d54e4,2024-04-27_02-57-47,4.513092994689941,45.892565965652466,475801,zimmerib,139.11.222.200,45.892565965652466,10,0.0031652669763320832,25,45,1,276d54e4
23,0.01038558129221201,,,1714179880,,True,101,1b2bf4c0,2024-04-27_03-04-40,0.0006003379821777344,454.9998605251312,475883,zimmerib,139.11.222.200,454.9998605251312,101,0.1808159747238502,25,15,1,1b2bf4c0
24,0.3815559148788452,,9.0,1714179516,,True,10,e3dba4f1,2024-04-27_02-58-36,4.419135808944702,45.86401319503784,476118,zimmerib,139.11.222.200,45.86401319503784,10,0.041285161255269084,25,5,1,e3dba4f1
25,0.11603866517543793,,29.0,1714179654,,True,30,b3fe9cf6,2024-04-27_03-00-54,4.45715594291687,134.2208182811737,476347,zimmerib,139.11.222.200,134.2208182811737,30,0.028196908528336145,25,25,1,b3fe9cf6
26,0.0054967827163636684,,,1714180108,,True,101,7c42d6ac,2024-04-27_03-08-28,0.00043201446533203125,451.47623920440674,476873,zimmerib,139.11.222.200,451.47623920440674,101,0.20027097076744954,25,25,1,7c42d6ac
27,0.007900639437139034,,,1714180130,,True,101,247a4d4e,2024-04-27_03-08-50,0.0006418228149414062,460.4481267929077,476994,zimmerib,139.11.222.200,460.4481267929077,101,0.22213320396032402,25,25,1,247a4d4e
28,0.005185155663639307,,,1714180190,,True,101,58d7f4c8,2024-04-27_03-09-50,0.0006461143493652344,450.8846220970154,477293,zimmerib,139.11.222.200,450.8846220970154,101,0.1864736039628347,25,25,1,58d7f4c8
29,0.009434694424271584,,,1714180341,,True,101,3669be15,2024-04-27_03-12-21,0.00038313865661621094,458.6586947441101,477839,zimmerib,139.11.222.200,458.6586947441101,101,0.22433169288740618,25,45,1,3669be15
30,0.013160540722310543,,89.0,1714180514,,True,90,e9d59457,2024-04-27_03-15-14,4.570845127105713,402.59770679473877,478686,zimmerib,139.11.222.200,402.59770679473877,90,0.24696930356284388,25,15,1,e9d59457
31,0.008308925665915012,,,1714180582,,True,101,31dd6df5,2024-04-27_03-16-22,0.0007297992706298828,448.36758375167847,478827,zimmerib,139.11.222.200,448.36758375167847,101,0.2517620848433825,25,15,1,31dd6df5
32,0.008095348253846169,,,1714180638,,True,101,e891d32d,2024-04-27_03-17-18,0.0006985664367675781,445.27025294303894,479095,zimmerib,139.11.222.200,445.27025294303894,101,0.4533603481239054,25,25,1,e891d32d
33,0.5689324736595154,,9.0,1714180391,,True,10,a53ab989,2024-04-27_03-13-11,4.617798328399658,47.048922538757324,479684,zimmerib,139.11.222.200,47.048922538757324,10,0.00010169897354874401,25,25,1,a53ab989
34,0.4263506233692169,,9.0,1714180441,,True,10,4f458743,2024-04-27_03-14-01,4.595775842666626,46.768927574157715,479936,zimmerib,139.11.222.200,46.768927574157715,10,0.00686767850338013,25,25,1,4f458743
35,0.007727107964456081,,,1714180852,,True,101,1eebb0d5,2024-04-27_03-20-52,0.0005390644073486328,407.6654589176178,480162,zimmerib,139.11.222.200,407.6654589176178,101,0.4394584164781083,25,25,1,1eebb0d5
36,0.009300723671913147,,,1714180968,,True,101,efc73edb,2024-04-27_03-22-48,0.00038313865661621094,450.34660625457764,480480,zimmerib,139.11.222.200,450.34660625457764,101,0.4602906215001898,25,25,1,efc73edb
37,0.03163221478462219,,29.0,1714180722,,True,30,d57b2a71,2024-04-27_03-18-42,4.641267776489258,137.27792406082153,480781,zimmerib,139.11.222.200,137.27792406082153,30,0.3828540320264294,25,25,1,d57b2a71
38,0.01133656408637762,,89.0,1714181026,,True,90,bb6c9aba,2024-04-27_03-23-46,3.1978282928466797,385.53960371017456,481046,zimmerib,139.11.222.200,385.53960371017456,90,0.4506369073184502,25,25,1,bb6c9aba
39,0.14809739589691162,,9.0,1714180754,,True,10,d69b99dc,2024-04-27_03-19-14,2.765671968460083,29.174010515213013,481403,zimmerib,139.11.222.200,29.174010515213013,10,0.44645046066581384,75,25,1,d69b99dc
