,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/batch_size,config/model/hidden_size_NN,logdir
0,0.0004065702568248378,,,1714285073,,True,101,3307ca07,2024-04-28_08-17-53,0.0015234947204589844,471.61254930496216,902232,virtualHerbert,139.11.222.16,471.61254930496216,101,0.03768934816960834,250,15,3307ca07
1,0.9552202655073818,,49.0,1714285377,,True,50,c6c20500,2024-04-28_08-22-57,13.82450795173645,773.8736026287079,902374,virtualHerbert,139.11.222.16,773.8736026287079,50,0.0018595385575541374,50,5,c6c20500
2,0.0003257259894080694,,,1714286013,,True,101,8271018a,2024-04-28_08-33-33,0.0016570091247558594,1406.9565796852112,903467,virtualHerbert,139.11.222.16,1406.9565796852112,101,0.02221417129419776,50,45,8271018a
3,2.6969512772740316,,49.0,1714284842,,True,50,efd7b32c,2024-04-28_08-14-02,4.550182580947876,233.5973505973816,903551,virtualHerbert,139.11.222.16,233.5973505973816,50,0.0002191257472487909,200,35,efd7b32c
4,0.00043914809337422013,,,1714285019,,True,101,fa618c49,2024-04-28_08-16-59,0.0017557144165039062,408.1133842468262,903637,virtualHerbert,139.11.222.16,408.1133842468262,101,0.020322786409758258,250,25,fa618c49
5,1.7914964103457853,,49.0,1714285346,,True,50,e18226e3,2024-04-28_08-22-26,12.841519355773926,733.2468609809875,903724,virtualHerbert,139.11.222.16,733.2468609809875,50,0.00027938418412430075,50,35,e18226e3
6,0.00046741828784142977,,,1714285041,,True,101,8c933bff,2024-04-28_08-17-21,0.0027403831481933594,424.6904881000519,903809,virtualHerbert,139.11.222.16,424.6904881000519,101,0.029906914330462154,250,15,8c933bff
7,1.7536771717504518,,49.0,1714285370,,True,50,7ed444b1,2024-04-28_08-22-50,13.859146118164062,752.0239281654358,903894,virtualHerbert,139.11.222.16,752.0239281654358,50,0.00022596320602352293,50,45,7ed444b1
8,2.4777174835026563,,49.0,1714284828,,True,50,cf267336,2024-04-28_08-13-48,3.879025936126709,206.96816396713257,903981,virtualHerbert,139.11.222.16,206.96816396713257,50,0.0015104538120226608,250,5,cf267336
9,0.0006444404808026943,,49.0,1714285338,,True,50,1b68b03f,2024-04-28_08-22-18,13.130750179290771,714.7133944034576,904066,virtualHerbert,139.11.222.16,714.7133944034576,50,0.040515534073966374,50,5,1b68b03f
10,0.00028352362285973025,,,1714285980,,True,101,f031d636,2024-04-28_08-33-00,0.0015244483947753906,1353.8752462863922,904154,virtualHerbert,139.11.222.16,1353.8752462863922,101,0.007907617443663187,50,35,f031d636
11,1.7041062263656122,,49.0,1714284840,,True,50,046a0d4c,2024-04-28_08-14-00,4.24069619178772,211.45623397827148,904239,virtualHerbert,139.11.222.16,211.45623397827148,50,0.0014852136403546402,200,45,046a0d4c
