,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/batch_size,config/model/hidden_size_term_NN,logdir
24,0.3236120641231537,,29.0,1714160063,,True,30,f8c21ca0,2024-04-26_21-34-23,5.880140781402588,177.72619605064392,382377,zimmerib,139.11.222.200,177.72619605064392,30,0.10822036435713434,25,15,f8c21ca0
25,0.30856022238731384,,29.0,1714160179,,True,30,0f53e953,2024-04-26_21-36-19,5.822960138320923,171.09159302711487,382881,zimmerib,139.11.222.200,171.09159302711487,30,0.1354386541707618,25,15,0f53e953
26,0.33364877104759216,,29.0,1714160240,,True,30,de42c5f9,2024-04-26_21-37-20,5.811489105224609,173.95080542564392,383148,zimmerib,139.11.222.200,173.95080542564392,30,0.10498381607967015,25,15,de42c5f9
27,0.3064909279346466,,29.0,1714160265,,True,30,5fe5cb27,2024-04-26_21-37-45,5.887560129165649,173.97227025032043,383287,zimmerib,139.11.222.200,173.97227025032043,30,0.13681547289496143,25,15,5fe5cb27
28,0.32818084955215454,,29.0,1714160317,,True,30,915daa14,2024-04-26_21-38-37,5.592717409133911,171.45112204551697,383552,zimmerib,139.11.222.200,171.45112204551697,30,0.11485855608027479,25,15,915daa14
29,0.30384787917137146,,29.0,1714160352,,True,30,2d68f9c1,2024-04-26_21-39-12,5.634922981262207,170.75144457817078,383744,zimmerib,139.11.222.200,170.75144457817078,30,0.1195466246234746,25,15,2d68f9c1
30,0.28176426887512207,,29.0,1714160417,,True,30,34dda70b,2024-04-26_21-40-17,5.8319878578186035,173.86070823669434,384010,zimmerib,139.11.222.200,173.86070823669434,30,0.1591857208105154,25,15,34dda70b
31,0.002275689272210002,,,1714160783,,True,101,d9200eb4,2024-04-26_21-46-23,0.0004405975341796875,515.5329473018646,384170,zimmerib,139.11.222.200,515.5329473018646,101,0.18544592135240553,25,15,d9200eb4
32,0.3600904941558838,,9.0,1714160380,,True,10,aa42eb1f,2024-04-26_21-39-40,6.274040222167969,60.29968285560608,384419,zimmerib,139.11.222.200,60.29968285560608,10,0.060918619827719483,25,15,aa42eb1f
33,0.41085413098335266,,9.0,1714160390,,True,10,f9c579fe,2024-04-26_21-39-50,3.4541070461273193,33.81489825248718,384612,zimmerib,139.11.222.200,33.81489825248718,10,0.0552261809099102,75,15,f9c579fe
34,0.4245804250240326,,9.0,1714160417,,True,10,45a76b90,2024-04-26_21-40-17,3.3983726501464844,33.947866678237915,384770,zimmerib,139.11.222.200,33.947866678237915,10,0.057709445614906124,75,35,45a76b90
35,0.3572969138622284,,9.0,1714160426,,True,10,f5650556,2024-04-26_21-40-26,3.2853243350982666,33.1208872795105,384875,zimmerib,139.11.222.200,33.1208872795105,10,0.2312007034148092,75,15,f5650556
36,0.3523845672607422,,9.0,1714160482,,True,10,617880b2,2024-04-26_21-41-22,5.885462760925293,62.326740980148315,385034,zimmerib,139.11.222.200,62.326740980148315,10,0.21739057024944886,25,25,617880b2
37,0.00030820752726867795,,,1714160986,,True,101,53274924,2024-04-26_21-49-46,0.00035572052001953125,564.1213548183441,385098,zimmerib,139.11.222.200,564.1213548183441,101,0.1980738965608829,25,25,53274924
38,0.004004552029073238,,89.0,1714160964,,True,90,f199a450,2024-04-26_21-49-24,5.76850152015686,534.756240606308,385207,zimmerib,139.11.222.200,534.756240606308,90,0.22979810674826143,25,25,f199a450
39,0.44413915276527405,,9.0,1714160545,,True,10,669f579e,2024-04-26_21-42-25,5.9780659675598145,60.26905274391174,385457,zimmerib,139.11.222.200,60.26905274391174,10,0.01825859842923855,25,25,669f579e
