,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/batch_size,config/model/hidden_size_ODE,config/model/layers_hidden_ODE,logdir
0,0.06762702018022537,,89.0,1714186386,,True,90,f4b7b399,2024-04-27_04-53-06,3.1050636768341064,271.2708032131195,510033,zimmerib,139.11.222.200,271.2708032131195,90,0.3564310626417875,50,5,3,f4b7b399
1,0.5719200968742371,,9.0,1714186169,,True,10,443637ff,2024-04-27_04-49-29,4.962997913360596,51.56358289718628,510139,zimmerib,139.11.222.200,51.56358289718628,10,0.0001497924616214619,25,45,3,443637ff
2,0.29586949944496155,,9.0,1714186147,,True,10,e18c7c90,2024-04-27_04-49-07,2.7492823600769043,27.69983458518982,510328,zimmerib,139.11.222.200,27.69983458518982,10,0.13173901508793662,75,5,1,e18c7c90
3,0.042326420545578,,,1714186401,,True,101,1a6350ec,2024-04-27_04-53-21,0.00037598609924316406,279.1512517929077,510431,zimmerib,139.11.222.200,279.1512517929077,101,0.024713399667092725,75,45,1,1a6350ec
4,0.006244454998522997,,,1714186429,,True,101,0e166d6c,2024-04-27_04-53-49,0.0004229545593261719,278.8872084617615,510601,zimmerib,139.11.222.200,278.8872084617615,101,0.25549374948128023,50,45,2,0e166d6c
5,0.570828914642334,,9.0,1714186202,,True,10,c830cb95,2024-04-27_04-50-02,2.974968433380127,30.973812103271484,510738,zimmerib,139.11.222.200,30.973812103271484,10,0.0001128739870172494,75,5,3,c830cb95
6,0.13804762065410614,,29.0,1714186357,,True,30,be92f731,2024-04-27_04-52-37,4.927944183349609,151.47805070877075,510933,zimmerib,139.11.222.200,151.47805070877075,30,0.23121354402842478,25,5,3,be92f731
7,0.5701279640197754,,9.0,1714186389,,True,10,55b5d434,2024-04-27_04-53-09,2.0781636238098145,30.158711671829224,511523,zimmerib,139.11.222.200,30.158711671829224,10,0.0002891859293469047,75,45,3,55b5d434
8,0.5625625252723694,,9.0,1714186434,,True,10,d9d1fb9b,2024-04-27_04-53-54,4.439203262329102,44.46313786506653,511696,zimmerib,139.11.222.200,44.46313786506653,10,0.002272924923776322,25,5,1,d9d1fb9b
9,0.5796738266944885,,9.0,1714186424,,True,10,4f2a0801,2024-04-27_04-53-44,3.107410192489624,31.828492641448975,511761,zimmerib,139.11.222.200,31.828492641448975,10,0.0001863008294587885,50,15,3,4f2a0801
10,0.5633699297904968,,9.0,1714186432,,True,10,770d01d2,2024-04-27_04-53-52,1.710932970046997,27.369271993637085,511870,zimmerib,139.11.222.200,27.369271993637085,10,0.01799511865199368,50,5,1,770d01d2
11,0.5349506139755249,,9.0,1714186454,,True,10,e2089de4,2024-04-27_04-54-14,2.865065336227417,27.1255202293396,512028,zimmerib,139.11.222.200,27.1255202293396,10,0.024640715012628867,50,5,1,e2089de4
12,0.14123046398162842,,29.0,1714186513,,True,30,e2262ae9,2024-04-27_04-55-13,2.7629966735839844,81.0353627204895,512112,zimmerib,139.11.222.200,81.0353627204895,30,0.024297811019761452,75,35,2,e2262ae9
13,0.5567301511764526,,9.0,1714186464,,True,10,11f2308b,2024-04-27_04-54-24,2.7805278301239014,29.238630294799805,512178,zimmerib,139.11.222.200,29.238630294799805,10,0.0015488028171448149,50,35,2,11f2308b
14,0.03952221944928169,,89.0,1714186689,,True,90,19e67418,2024-04-27_04-58-09,2.828263759613037,252.15597534179688,512264,zimmerib,139.11.222.200,252.15597534179688,90,0.035829478934271096,50,35,2,19e67418
15,0.0426483154296875,,89.0,1714186708,,True,90,a20c1d22,2024-04-27_04-58-28,2.8625035285949707,250.54528617858887,512411,zimmerib,139.11.222.200,250.54528617858887,90,0.03748168416147838,50,35,2,a20c1d22
16,0.012792078778147697,,,1714186742,,True,101,83780da5,2024-04-27_04-59-02,0.0004506111145019531,275.89561772346497,512497,zimmerib,139.11.222.200,275.89561772346497,101,0.06408590416144198,75,45,2,83780da5
17,0.2530689835548401,,9.0,1714186545,,True,10,0e4b4cc0,2024-04-27_04-55-45,2.757817506790161,28.81282353401184,512741,zimmerib,139.11.222.200,28.81282353401184,10,0.03627366505056593,75,25,2,0e4b4cc0
18,0.021806273609399796,,,1714186826,,True,101,968d4673,2024-04-27_05-00-26,0.0006191730499267578,277.7670361995697,512918,zimmerib,139.11.222.200,277.7670361995697,101,0.08077331426890029,75,25,2,968d4673
19,0.007614008150994778,,,1714186974,,True,101,6d519aa4,2024-04-27_05-02-54,0.0007288455963134766,281.5423495769501,513464,zimmerib,139.11.222.200,281.5423495769501,101,0.10869798722713023,50,45,2,6d519aa4
20,0.00816134363412857,,,1714186993,,True,101,2d3de5bb,2024-04-27_05-03-13,0.0004508495330810547,280.8626263141632,513605,zimmerib,139.11.222.200,280.8626263141632,101,0.11888093130146335,50,35,2,2d3de5bb
21,0.019015608355402946,,89.0,1714186997,,True,90,07fcf315,2024-04-27_05-03-17,2.7689387798309326,251.7102346420288,513782,zimmerib,139.11.222.200,251.7102346420288,90,0.10443079915028229,50,25,2,07fcf315
22,0.01901194080710411,,89.0,1714187078,,True,90,e35006cd,2024-04-27_05-04-38,2.777416706085205,248.6027753353119,514135,zimmerib,139.11.222.200,248.6027753353119,90,0.0989837987640994,75,45,2,e35006cd
23,0.3359391987323761,,9.0,1714187022,,True,10,181f31ed,2024-04-27_05-03-42,4.534607172012329,45.06894135475159,514719,zimmerib,139.11.222.200,45.06894135475159,10,0.0067731304713869785,25,45,2,181f31ed
24,0.22698891162872314,,9.0,1714187023,,True,10,a80fe4b4,2024-04-27_05-03-43,2.206765651702881,28.038121700286865,514844,zimmerib,139.11.222.200,28.038121700286865,10,0.46853259044134976,50,45,2,a80fe4b4
25,0.1822434812784195,,9.0,1714187029,,True,10,a95334ea,2024-04-27_05-03-49,2.803708791732788,29.13389825820923,514929,zimmerib,139.11.222.200,29.13389825820923,10,0.389920294947373,50,45,2,a95334ea
