,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/batch_size,config/model/hidden_size_ODE,config/model/layers_hidden_ODE,logdir
0,0.00101402577123894,,,1714230670,,True,101,6301ee02,2024-04-27_17-11-10,0.0014333724975585938,701.1876893043518,816653,virtualHerbert,139.11.222.16,701.1876893043518,101,0.010716295704927558,50,35,1,6301ee02
1,377.4374917172801,,,1714230213,,True,101,b7e236be,2024-04-27_17-03-33,0.0017170906066894531,240.90505647659302,816799,virtualHerbert,139.11.222.16,240.90505647659302,101,0.2653103552660092,250,25,1,b7e236be
2,0.2960270541658412,,49.0,1714230410,,True,50,61282437,2024-04-27_17-06-50,7.847604751586914,436.04429626464844,817890,virtualHerbert,139.11.222.16,436.04429626464844,50,0.000339046691005359,50,5,3,61282437
3,0.0014635680578658906,,,1714230214,,True,101,4bdf74c9,2024-04-27_17-03-34,0.0014677047729492188,237.76892685890198,817976,virtualHerbert,139.11.222.16,237.76892685890198,101,0.03326847048913325,200,15,2,4bdf74c9
4,3644.632390565707,,49.0,1714230121,,True,50,a458debd,2024-04-27_17-02-01,2.8363606929779053,142.3481743335724,818061,virtualHerbert,139.11.222.16,142.3481743335724,50,0.4528612698907591,250,15,1,a458debd
5,0.01717090949859248,,,1714230203,,True,101,e971f3cf,2024-04-27_17-03-23,0.0014858245849609375,221.30285358428955,818154,virtualHerbert,139.11.222.16,221.30285358428955,101,0.0023115502886561076,200,25,2,e971f3cf
6,0.34995833243902597,,49.0,1714230130,,True,50,cb22ba25,2024-04-27_17-02-10,3.0239531993865967,146.04520392417908,818241,virtualHerbert,139.11.222.16,146.04520392417908,50,0.001245700697762006,200,5,2,cb22ba25
7,0.003081620859513751,,,1714230325,,True,101,c7bfb654,2024-04-27_17-05-25,0.0016903877258300781,337.9931254386902,818327,virtualHerbert,139.11.222.16,337.9931254386902,101,0.029425982751584177,150,25,3,c7bfb654
8,0.4597185704993577,,49.0,1714230172,,True,50,be1255de,2024-04-27_17-02-52,3.6195058822631836,182.57391500473022,818414,virtualHerbert,139.11.222.16,182.57391500473022,50,0.000832013582925589,150,5,3,be1255de
9,0.0014499714657092797,,,1714230658,,True,101,e70c2e5a,2024-04-27_17-10-58,0.0016248226165771484,666.0394957065582,818501,virtualHerbert,139.11.222.16,666.0394957065582,101,0.014128983573512324,50,5,2,e70c2e5a
10,0.0005727822448210407,,,1714230235,,True,101,3f29a64a,2024-04-27_17-03-55,0.0015625953674316406,240.6782534122467,818586,virtualHerbert,139.11.222.16,240.6782534122467,101,0.01932059665487613,250,25,1,3f29a64a
11,2.4273437032769354e+276,,49.0,1714230168,,True,50,58cbb2b2,2024-04-27_17-02-48,3.2247750759124756,170.6690194606781,818671,virtualHerbert,139.11.222.16,170.6690194606781,50,0.19915799085150812,250,15,3,58cbb2b2
