,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/batch_size,config/model/hidden_size_LSTM,config/model/LSTM_layers,logdir
0,0.010910790310214018,,,1714239872,,True,101,cd2915b1,2024-04-27_19-44-32,0.0015850067138671875,2.663494825363159,852209,virtualHerbert,139.11.222.16,2.663494825363159,101,0.03768934816960834,250,15,2,cd2915b1
1,0.7422098742379689,,49.0,1714239874,,True,50,c59a6582,2024-04-27_19-44-34,0.019278764724731445,2.13086199760437,852351,virtualHerbert,139.11.222.16,2.13086199760437,50,0.00016624429458629445,150,35,2,c59a6582
2,0.015106422444783286,,,1714239877,,True,101,9caaf7c9,2024-04-27_19-44-37,0.0022809505462646484,2.831514835357666,853445,virtualHerbert,139.11.222.16,2.831514835357666,101,0.0021789405695474577,200,25,3,9caaf7c9
3,0.003547235657578203,,,1714239883,,True,101,87702a8c,2024-04-27_19-44-43,0.0033533573150634766,6.437327861785889,853530,virtualHerbert,139.11.222.16,6.437327861785889,101,0.0071825525342876445,50,35,3,87702a8c
4,0.0062084167160312885,,,1714239886,,True,101,59abf277,2024-04-27_19-44-46,0.001636505126953125,6.809246778488159,853615,virtualHerbert,139.11.222.16,6.809246778488159,101,0.01700988297694941,50,15,3,59abf277
5,0.7169572573766412,,49.0,1714239885,,True,50,9f82ec92,2024-04-27_19-44-45,0.02951669692993164,2.681521415710449,853702,virtualHerbert,139.11.222.16,2.681521415710449,50,0.0002031120859442569,50,15,1,9f82ec92
6,0.06973702725813333,,49.0,1714239888,,True,50,f3c5e874,2024-04-27_19-44-48,0.0639197826385498,4.014219522476196,853788,virtualHerbert,139.11.222.16,4.014219522476196,50,0.00036830129338508714,50,15,3,f3c5e874
7,0.29197343130123266,,49.0,1714239889,,True,50,63ae6819,2024-04-27_19-44-49,0.01233816146850586,1.842658519744873,853875,virtualHerbert,139.11.222.16,1.842658519744873,50,0.48061925798078936,150,45,1,63ae6819
8,0.02770851233728311,,49.0,1714239891,,True,50,7f8f065c,2024-04-27_19-44-51,0.01710200309753418,1.9880032539367676,853961,virtualHerbert,139.11.222.16,1.9880032539367676,50,0.0015523748756545188,250,45,3,7f8f065c
9,0.006524194003711406,,,1714239895,,True,101,ce2648ac,2024-04-27_19-44-55,0.0017657279968261719,3.0444960594177246,854047,virtualHerbert,139.11.222.16,3.0444960594177246,101,0.008494447626162726,150,35,2,ce2648ac
10,0.017717064116114015,,49.0,1714239896,,True,50,e1705681,2024-04-27_19-44-56,0.01732921600341797,2.099168539047241,854132,virtualHerbert,139.11.222.16,2.099168539047241,50,0.05060777346725278,250,45,3,e1705681
11,0.02006095865575324,,49.0,1714239899,,True,50,41a04793,2024-04-27_19-44-59,0.01907634735107422,2.0894501209259033,854217,virtualHerbert,139.11.222.16,2.0894501209259033,50,0.012727049549154967,150,15,2,41a04793
