,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/batch_size,config/model/hidden_size_NN,logdir
0,,,,1714268319,,True,101,0a5a46db,2024-04-28_03-38-39,0.002070188522338867,1010.2518696784973,883641,virtualHerbert,139.11.222.16,1010.2518696784973,101,0.3564310626417875,150,35,0a5a46db
1,1.1357087801066021,,,1714268049,,True,101,ce698287,2024-04-28_03-34-09,0.0023584365844726562,737.6226418018341,884734,virtualHerbert,139.11.222.16,737.6226418018341,101,0.0030506797319446144,200,25,ce698287
2,1.633474369574802e+18,,49.0,1714267680,,True,50,bff78b3b,2024-04-28_03-28-00,6.907991409301758,366.3876006603241,884878,virtualHerbert,139.11.222.16,366.3876006603241,50,0.11196754273325343,200,25,bff78b3b
3,2.484106256747185,,49.0,1714267675,,True,50,192d08eb,2024-04-28_03-27-55,6.877296209335327,358.41713786125183,884963,virtualHerbert,139.11.222.16,358.41713786125183,50,0.00040552015972653775,200,45,192d08eb
4,0.013936977555949687,,,1714268010,,True,101,2d81214a,2024-04-28_03-33-30,0.00176239013671875,691.067058801651,885049,virtualHerbert,139.11.222.16,691.067058801651,101,0.008346278728126936,250,35,2d81214a
5,0.0003405573576841087,,,1714268292,,True,101,e43f74f8,2024-04-28_03-38-12,0.0019347667694091797,970.4119672775269,885134,virtualHerbert,139.11.222.16,970.4119672775269,101,0.008640572606809541,150,15,e43f74f8
6,2.842701419159353,,,1714267982,,True,101,c2022c1e,2024-04-28_03-33-02,0.0016739368438720703,657.1492445468903,885220,virtualHerbert,139.11.222.16,657.1492445468903,101,0.0001128739870172494,250,5,c2022c1e
7,1.9530276656364534,,49.0,1714267680,,True,50,157751ff,2024-04-28_03-28-00,6.600423574447632,352.92710423469543,885306,virtualHerbert,139.11.222.16,352.92710423469543,50,0.0010466998859657542,200,15,157751ff
8,2.6596856919838388,,49.0,1714267681,,True,50,d5a34f18,2024-04-28_03-28-01,7.169898748397827,350.7533915042877,885394,virtualHerbert,139.11.222.16,350.7533915042877,50,0.13170450577988782,200,25,d5a34f18
9,0.0006105218175620906,,,1714268267,,True,101,e0a70e18,2024-04-28_03-37-47,0.0018565654754638672,934.7216625213623,885479,virtualHerbert,139.11.222.16,934.7216625213623,101,0.0820615699344871,150,5,e0a70e18
10,2.2307448921094184,,49.0,1714267683,,True,50,23602916,2024-04-28_03-28-03,6.918602466583252,348.0609622001648,885565,virtualHerbert,139.11.222.16,348.0609622001648,50,0.0031768742017456173,200,5,23602916
11,,,,1714268010,,True,101,21205829,2024-04-28_03-33-30,0.002958059310913086,672.3580274581909,885650,virtualHerbert,139.11.222.16,672.3580274581909,101,0.4636749756008871,200,45,21205829
