,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/batch_size,config/model/hidden_size_NN,logdir
0,,,,1714315278,,True,101,7e11e796,2024-04-28_16-41-18,0.0019366741180419922,805.3951687812805,934890,virtualHerbert,139.11.222.16,805.3951687812805,101,0.3564310626417875,150,35,7e11e796
1,0.0013539011828759715,,,1714315070,,True,101,f3207360,2024-04-28_16-37-50,0.0017745494842529297,595.8026125431061,935033,virtualHerbert,139.11.222.16,595.8026125431061,101,0.0030506797319446144,200,25,f3207360
2,235565.61873453157,,49.0,1714314774,,True,50,847f58f4,2024-04-28_16-32-54,5.913973569869995,296.85901141166687,936129,virtualHerbert,139.11.222.16,296.85901141166687,50,0.11196754273325343,200,25,847f58f4
3,0.004110231127449873,,,1714315020,,True,101,bfcf770b,2024-04-28_16-37-00,0.0026094913482666016,540.0235161781311,936214,virtualHerbert,139.11.222.16,540.0235161781311,101,0.00040552015972653775,200,45,bfcf770b
4,0.0008503568110020334,,,1714315019,,True,101,2ef5af1d,2024-04-28_16-36-59,0.0015370845794677734,536.5903325080872,936300,virtualHerbert,139.11.222.16,536.5903325080872,101,0.008346278728126936,250,35,2ef5af1d
5,0.00040565176417955187,,,1714315234,,True,101,f3b580a4,2024-04-28_16-40-34,0.0016183853149414062,749.3719263076782,936385,virtualHerbert,139.11.222.16,749.3719263076782,101,0.008640572606809541,150,15,f3b580a4
6,7.617547956864282,,49.0,1714314763,,True,50,b105653e,2024-04-28_16-32-43,5.072701692581177,275.48263239860535,936473,virtualHerbert,139.11.222.16,275.48263239860535,50,0.0001128739870172494,250,5,b105653e
7,0.021940085641021175,,,1714315005,,True,101,c0e49981,2024-04-28_16-36-45,0.0015811920166015625,514.8543751239777,936558,virtualHerbert,139.11.222.16,514.8543751239777,101,0.0010466998859657542,200,15,c0e49981
8,8.129691550919586e+224,,49.0,1714314771,,True,50,5f93fc90,2024-04-28_16-32-51,5.430513858795166,277.8800082206726,936646,virtualHerbert,139.11.222.16,277.8800082206726,50,0.13170450577988782,200,25,5f93fc90
9,0.009758568556487667,,49.0,1714314881,,True,50,14a64453,2024-04-28_16-34-41,7.00331711769104,385.4197268486023,936731,virtualHerbert,139.11.222.16,385.4197268486023,50,0.0820615699344871,150,5,14a64453
10,0.05339704068635092,,49.0,1714314772,,True,50,077e766f,2024-04-28_16-32-52,5.225833415985107,274.4698827266693,936818,virtualHerbert,139.11.222.16,274.4698827266693,50,0.0031768742017456173,200,5,077e766f
11,,,,1714315003,,True,101,cb32bef7,2024-04-28_16-36-43,0.002105236053466797,502.55299067497253,936903,virtualHerbert,139.11.222.16,502.55299067497253,101,0.4636749756008871,200,45,cb32bef7
