,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/batch_size,config/model/hidden_size_NN,logdir
0,0.00042308635461510587,,,1714259111,,True,101,5edf2ae2,2024-04-28_01-05-11,0.0031278133392333984,741.7396531105042,876415,virtualHerbert,139.11.222.16,741.7396531105042,101,0.03768934816960834,250,15,5edf2ae2
1,0.002549877953638517,,49.0,1714259691,,True,50,1d39a77f,2024-04-28_01-14-51,24.817305088043213,1319.6340990066528,876557,virtualHerbert,139.11.222.16,1319.6340990066528,50,0.0018595385575541374,50,5,1d39a77f
2,2.965884191254472,,49.0,1714259646,,True,50,b097636a,2024-04-28_01-14-06,24.301244735717773,1272.2662580013275,877649,virtualHerbert,139.11.222.16,1272.2662580013275,50,0.02221417129419776,50,45,b097636a
3,2.840174049359062,,49.0,1714258735,,True,50,a4b4e2fa,2024-04-28_00-58-55,7.187624216079712,357.8029270172119,877733,virtualHerbert,139.11.222.16,357.8029270172119,50,0.0002191257472487909,200,35,a4b4e2fa
4,0.0003921400401153107,,,1714259090,,True,101,cd590593,2024-04-28_01-04-50,0.0016527175903320312,710.6712911128998,877819,virtualHerbert,139.11.222.16,710.6712911128998,101,0.020322786409758258,250,25,cd590593
5,2.496738181067747,,49.0,1714259687,,True,50,68329bca,2024-04-28_01-14-47,25.192488193511963,1305.203328371048,877906,virtualHerbert,139.11.222.16,1305.203328371048,50,0.00027938418412430075,50,35,68329bca
6,0.0005946617121169295,,,1714259068,,True,101,bb10ff5f,2024-04-28_01-04-28,0.0017628669738769531,683.2826690673828,877991,virtualHerbert,139.11.222.16,683.2826690673828,101,0.029906914330462154,250,15,bb10ff5f
7,1.977885202639781,,49.0,1714259625,,True,50,ce3f61ee,2024-04-28_01-13-45,23.25838351249695,1238.5003309249878,878075,virtualHerbert,139.11.222.16,1238.5003309249878,50,0.00022596320602352293,50,45,ce3f61ee
8,2.8082233451847047,,49.0,1714258732,,True,50,b8db52dd,2024-04-28_00-58-52,6.6571431159973145,342.2914824485779,878163,virtualHerbert,139.11.222.16,342.2914824485779,50,0.0015104538120226608,250,5,b8db52dd
9,0.0005134611221129845,,,1714260771,,True,101,1a581bab,2024-04-28_01-32-51,0.0015671253204345703,2378.9595968723297,878248,virtualHerbert,139.11.222.16,2378.9595968723297,101,0.040515534073966374,50,5,1a581bab
10,0.0004693775574614611,,,1714260801,,True,101,dfdbfac6,2024-04-28_01-33-21,0.0031332969665527344,2406.330910921097,878334,virtualHerbert,139.11.222.16,2406.330910921097,101,0.007907617443663187,50,35,dfdbfac6
11,2.0070979378419147,,49.0,1714258743,,True,50,d5f36075,2024-04-28_00-59-03,6.8441550731658936,345.69308590888977,878419,virtualHerbert,139.11.222.16,345.69308590888977,50,0.0014852136403546402,200,45,d5f36075
