,epochs,train,val,test
0,0.0,0.0019504212541505694,3.897081136703491,3.8741304874420166
1,1.0,6.584476470947266,0.13214807212352753,0.05779135599732399
2,2.0,0.12421281635761261,0.15564782917499542,0.15379631519317627
3,3.0,0.23921217024326324,0.5244381427764893,0.32702717185020447
4,4.0,0.41680917143821716,0.7922391295433044,0.485899955034256
5,5.0,0.5025821924209595,0.9800776839256287,0.5555136203765869
6,6.0,0.556797981262207,0.8742691278457642,0.4828358590602875
7,7.0,0.546279788017273,0.6397733688354492,0.3754790127277374
8,8.0,0.4789605140686035,0.4187650680541992,0.26544517278671265
9,9.0,0.3860054612159729,0.33845674991607666,0.20473191142082214
10,10.0,0.33724313974380493,0.3083925247192383,0.1863718330860138
11,11.0,0.31236356496810913,0.27624234557151794,0.1674523949623108
12,12.0,0.28828245401382446,0.25733819603919983,0.15204133093357086
13,13.0,0.26609930396080017,0.24197694659233093,0.13714702427387238
14,14.0,0.24168246984481812,0.23257701098918915,0.12639066576957703
15,15.0,0.2201346457004547,0.23175020515918732,0.11807098984718323
16,16.0,0.20316730439662933,0.23341666162014008,0.11383501440286636
17,17.0,0.18885602056980133,0.23680219054222107,0.11260057985782623
18,18.0,0.18123549222946167,0.24032780528068542,0.11195334047079086
19,19.0,0.17392630875110626,0.2434670627117157,0.11381181329488754
20,20.0,0.16773156821727753,0.24567757546901703,0.11986672878265381
21,21.0,0.16848118603229523,0.2463238537311554,0.12659552693367004
22,22.0,0.17446281015872955,0.2458597719669342,0.1258702427148819
23,23.0,0.17318607866764069,0.24443639814853668,0.12569160759449005
24,24.0,0.17154984176158905,0.2418695092201233,0.12345736473798752
25,25.0,0.16759046912193298,0.23789681494235992,0.11908266693353653
26,26.0,0.16183902323246002,0.23287451267242432,0.11357880383729935
27,27.0,0.15629425644874573,0.22677543759346008,0.10861983150243759
28,28.0,0.15180493891239166,0.21957308053970337,0.10391606390476227
29,29.0,0.1476394385099411,0.21207165718078613,0.09986783564090729
30,30.0,0.143694207072258,0.20499755442142487,0.09632334113121033
31,31.0,0.13966357707977295,0.1984056532382965,0.0930352509021759
32,32.0,0.13503195345401764,0.19221413135528564,0.09022467583417892
33,33.0,0.13026626408100128,0.185787171125412,0.08744774013757706
34,34.0,0.1254151612520218,0.17872916162014008,0.08457734435796738
35,35.0,0.12023073434829712,0.17074303328990936,0.08169177919626236
36,36.0,0.1147865355014801,0.15871921181678772,0.07891147583723068
37,37.0,0.10909204930067062,0.14739499986171722,0.07519616186618805
38,38.0,0.10248030722141266,0.13614480197429657,0.072673000395298
39,39.0,0.09689030796289444,0.12596140801906586,0.07043307274580002
40,40.0,0.09092134982347488,0.12180661410093307,0.06893464922904968
41,41.0,0.08687977492809296,0.11850745230913162,0.06737038493156433
42,42.0,0.08292793482542038,0.114132821559906,0.06625763326883316
43,43.0,0.07778957486152649,0.10409975051879883,0.061725255101919174
44,44.0,0.07234878093004227,0.0960521325469017,0.05663033947348595
45,45.0,0.0676705539226532,0.0877479761838913,0.05258619412779808
46,46.0,0.06407938152551651,0.08216599375009537,0.049626246094703674
47,47.0,0.060988713055849075,0.078621506690979,0.04732172191143036
48,48.0,0.0583493709564209,0.07512757182121277,0.0454568937420845
49,49.0,0.0554356724023819,0.07154332101345062,0.04372073709964752
50,50.0,0.052239738404750824,0.06812333315610886,0.042269766330718994
51,51.0,0.049130868166685104,0.06559676676988602,0.04141192510724068
52,52.0,0.046326979994773865,0.064205601811409,0.04105743393301964
53,53.0,0.04404430463910103,0.062153179198503494,0.04075215384364128
54,54.0,0.041868891566991806,0.05888495221734047,0.04019385948777199
55,55.0,0.03971100226044655,0.055672455579042435,0.03872664272785187
56,56.0,0.037661850452423096,0.05284193903207779,0.03676880896091461
57,57.0,0.03579403832554817,0.05110076442360878,0.03469875454902649
58,58.0,0.03397173434495926,0.05033841356635094,0.03289883956313133
59,59.0,0.03239130973815918,0.04906022176146507,0.031454578042030334
60,60.0,0.030976595357060432,0.046198468655347824,0.030632706359028816
61,61.0,0.029542183503508568,0.04372893273830414,0.030170325189828873
62,62.0,0.028254371136426926,0.042013783007860184,0.029594970867037773
63,63.0,0.026907753199338913,0.040629927068948746,0.028914975002408028
64,64.0,0.025582939386367798,0.03922212868928909,0.028229771181941032
65,65.0,0.024286719039082527,0.037745632231235504,0.027820535004138947
66,66.0,0.022976819425821304,0.036455512046813965,0.027787769213318825
67,67.0,0.021784329786896706,0.03539469093084335,0.028211934491991997
68,68.0,0.02109283022582531,0.036473702639341354,0.027348699048161507
69,69.0,0.02082146145403385,0.03463457152247429,0.026286963373422623
70,70.0,0.019570432603359222,0.033626314252614975,0.026913171634078026
71,71.0,0.018655259162187576,0.03330811485648155,0.02641492336988449
72,72.0,0.0180931705981493,0.03416833654046059,0.024685142561793327
73,73.0,0.017307642847299576,0.03313269838690758,0.024750584736466408
74,74.0,0.01648114249110222,0.03295649588108063,0.026574905961751938
75,75.0,0.015999335795640945,0.03265528380870819,0.026013201102614403
76,76.0,0.015349162742495537,0.030659353360533714,0.02399076335132122
77,77.0,0.014746586792171001,0.0296963881701231,0.023029232397675514
78,78.0,0.014216997660696507,0.026334933936595917,0.022909488528966904
79,79.0,0.013687828555703163,0.02454250492155552,0.022025521844625473
80,80.0,0.013051288202404976,0.02602783404290676,0.021682776510715485
81,81.0,0.012699074111878872,0.023933174088597298,0.022379711270332336
82,82.0,0.012029020115733147,0.025193480774760246,0.023461518809199333
83,83.0,0.011732127517461777,0.024838784709572792,0.022845374420285225
84,84.0,0.01127138826996088,0.023886287584900856,0.02116311527788639
85,85.0,0.010853144340217113,0.023604851216077805,0.020597200840711594
86,86.0,0.01059738453477621,0.02315882034599781,0.021387794986367226
87,87.0,0.010260144248604774,0.023910189047455788,0.021920325234532356
88,88.0,0.009902380406856537,0.02412419393658638,0.021924035623669624
89,89.0,0.009664105251431465,0.02234773337841034,0.02183915115892887
90,90.0,0.009336001239717007,0.02136187069118023,0.021219048649072647
91,91.0,0.009075123816728592,0.020899977535009384,0.02048376575112343
92,92.0,0.008826302364468575,0.020358404144644737,0.02084948495030403
93,93.0,0.008546936325728893,0.02023017778992653,0.021013209596276283
94,94.0,0.00831462349742651,0.02018481306731701,0.021023213863372803
95,95.0,0.008112670853734016,0.01984269917011261,0.021210039034485817
96,96.0,0.007917799055576324,0.019012784585356712,0.020597191527485847
97,97.0,0.0076934220269322395,0.01783282309770584,0.020112520083785057
98,98.0,0.007523523643612862,0.016930868849158287,0.020475279539823532
99,99.0,0.007375712040811777,0.016210949048399925,0.020104309543967247
