,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/batch_size,config/model/hidden_size_term_NN,logdir
0,0.5067189931869507,,9.0,1714155398,,True,10,256f0840,2024-04-26_20-16-38,5.797558546066284,59.34386658668518,360683,zimmerib,139.11.222.200,59.34386658668518,10,0.002428916946974888,25,35,256f0840
1,0.3173557221889496,,,1714155692,,True,101,44f483d4,2024-04-26_20-21-32,0.0004858970642089844,350.8337712287903,360790,zimmerib,139.11.222.200,350.8337712287903,101,0.04160439645256607,50,45,44f483d4
2,0.42879700660705566,,,1714155684,,True,101,2dc6eb34,2024-04-26_20-21-24,0.00037384033203125,341.1192533969879,360977,zimmerib,139.11.222.200,341.1192533969879,101,0.003960515045685085,50,35,2dc6eb34
3,0.49336129426956177,,9.0,1714155381,,True,10,cf41cd67,2024-04-26_20-16-21,3.5171446800231934,36.16051626205444,361063,zimmerib,139.11.222.200,36.16051626205444,10,0.007982478599323922,75,35,cf41cd67
4,0.5208413004875183,,9.0,1714155421,,True,10,ef674ab4,2024-04-26_20-17-01,3.5315840244293213,37.39441466331482,361289,zimmerib,139.11.222.200,37.39441466331482,10,0.0013389279116695488,50,35,ef674ab4
5,0.3377414047718048,,,1714155753,,True,101,6e78e096,2024-04-26_20-22-33,0.00041174888610839844,351.8123309612274,361414,zimmerib,139.11.222.200,351.8123309612274,101,0.028226046783939623,75,15,6e78e096
6,0.32448458671569824,,,1714155997,,True,101,ab4a264b,2024-04-26_20-26-37,0.0005486011505126953,572.6446192264557,361555,zimmerib,139.11.222.200,572.6446192264557,101,0.01627848888091436,25,45,ab4a264b
7,0.5239547491073608,,9.0,1714155723,,True,10,6717e2fc,2024-04-26_20-22-03,3.600351095199585,35.970603227615356,362526,zimmerib,139.11.222.200,35.970603227615356,10,0.0020874681332882297,50,25,6717e2fc
8,0.5277596712112427,,9.0,1714155754,,True,10,7436c093,2024-04-26_20-22-34,5.551376581192017,59.35435605049133,362613,zimmerib,139.11.222.200,59.35435605049133,10,0.0001048156533075998,25,45,7436c093
9,0.3146993815898895,,,1714156299,,True,101,6202fc4c,2024-04-26_20-31-39,0.000701904296875,572.8781111240387,362790,zimmerib,139.11.222.200,572.8781111240387,101,0.020209756220944206,25,35,6202fc4c
