,mean,std
0,0.06529086394433145,0.11568886762581773
1,0.0473846390581186,0.08772640425076579
2,0.042075389202103075,0.0801517259601294
3,0.03416671182313845,0.06545346187347427
4,0.023996232990588895,0.04570749800370798
5,0.01624338719912953,0.030593065062423448
6,0.015129984605444843,0.02864043781827999
7,0.013462854669406148,0.02549492450473537
8,0.012462058573695485,0.02362488550836316
9,0.011720838305421132,0.022246688785191024
10,0.011305928568412293,0.02151872765248406
11,0.011006901407589684,0.0210058317066329
12,0.010749703554610827,0.02055220225176475
13,0.010623355716520646,0.020366323633729626
14,0.010452314954226254,0.020071991774688297
15,0.010238111294572846,0.01968622275968415
16,0.01002687593842783,0.019307328911475047
17,0.009903636249646575,0.019095380819667385
18,0.009762190491551833,0.01884303864319545
19,0.00953520915229308,0.018419647476740325
20,0.009374897473876804,0.01812602193117886
21,0.00920857934751827,0.017808242223636247
22,0.00904074155154794,0.017496088145190908
23,0.008900987333190946,0.017234995038560255
24,0.008805173099285333,0.017073308421448045
25,0.008629828496822024,0.016740397936668257
26,0.008435877346805754,0.01636791110512247
27,0.008246133487323186,0.016009020965461616
28,0.007911328886897651,0.015350181040095468
29,0.007660348620273396,0.014864618322392295
30,0.007355097385441013,0.01426199381752847
31,0.007150282204521165,0.013863529146711257
32,0.006891169108794441,0.013360126417833795
33,0.0066681526239935635,0.012927893208487274
34,0.006480616724180164,0.012562729733257363
35,0.006207804698823184,0.012029601361260385
36,0.005977976728746041,0.011583323540440504
37,0.005860269808747638,0.011351085073859698
38,0.005673276982343197,0.01098452290688228
39,0.005586512291645556,0.010819777958391001
40,0.00552787312470348,0.010705888235683901
41,0.005393230525200841,0.010448509814113896
42,0.005190383890709194,0.010045320987810472
43,0.005039476871108162,0.009750300776228293
44,0.004936035785312429,0.009549948332375633
45,0.004801777175790494,0.009284024723553995
46,0.004712447430300535,0.009120898370370679
47,0.004598400871699181,0.00889328121567901
48,0.004476443553568162,0.008652002451610259
49,0.0043162116263450135,0.008334621704814393
50,0.003991132066399103,0.007693050280797237
51,0.002909821079981552,0.005545339920335515
52,0.002065928917750445,0.003849511125412943
53,0.0016877346669860525,0.0030589969981109346
54,0.0014457663169531157,0.0025792830003760715
55,0.0012275161893057962,0.002165924721243219
56,0.0010543748325597955,0.0018168201967612005
57,0.0009173019312279868,0.0015695053604762386
58,0.0008208913731592366,0.001385112229378805
59,0.0007480796924354005,0.001247432819775017
60,0.0006808608981042666,0.0011093275761737589
61,0.0006201295330401895,0.000988612194965987
62,0.0005742038774431035,0.0008964950482005665
63,0.0005377402045551401,0.000829631067236656
64,0.0005034350609622923,0.0007600805973004703
65,0.0004724328146675843,0.0006998083324959636
66,0.00044164724229999445,0.0006448275002345906
67,0.00042364816211485766,0.0006096815805836759
68,0.00039236494403927533,0.0005507208088669604
69,0.0003678204932256486,0.0005101161935973717
70,0.00035605115656773536,0.00047400745588445207
71,0.00035081886044681555,0.0004429831521524884
72,0.0003396838510202729,0.00039917877464831005
73,0.00031406380316971255,0.00038207288018770827
74,0.0003081540418863975,0.00036225547597696896
75,0.00032004129993410286,0.00033259995197693217
76,0.0002841547374252074,0.0003206181076047468
77,0.00026681790484043254,0.000319443757386283
78,0.000256484568931099,0.0003031803083766436
79,0.00025241518744988485,0.0002965070039486389
80,0.0002447607202913416,0.0002768731573665696
81,0.0002486179410639994,0.0002763358419451454
82,0.000237137491162449,0.00025690592608517874
83,0.0002285188384069444,0.0002503995630141792
84,0.00022558935981644896,0.00023488523551985172
85,0.00024042118748023356,0.00022624217260940822
86,0.00024675101667306546,0.00021483043903781565
87,0.000233001343217012,0.00021329743126135935
88,0.00022101582085154036,0.00021347378673024458
89,0.00020519300013035577,0.0002061219085384528
90,0.000198816911794467,0.00020410710561493515
91,0.00019767297842990313,0.00019685306464834834
92,0.0001981270035545118,0.00019304927256319715
93,0.00019000699825727664,0.000185176405594117
94,0.00018745761427275338,0.00018222261216244528
95,0.0001947796567420607,0.00018407440390092166
96,0.00021038111004608812,0.0001977246694549707
97,0.00020683395973019385,0.00017420777187991394
98,0.0002223296720028041,0.00018221842741315012
99,0.00018399840662833408,0.00015813310827019934
100,0.0001806768186923356,0.0001580759216586178
101,0.00017997011115225984,0.00015162076020798783
102,0.00018956767415846882,0.0001507398228028917
103,0.00018183168671002392,0.00014911405959773405
104,0.00017938518924223262,0.00016814994401508939
105,0.00016629487272410597,0.0001615213688066928
106,0.0001654711653677504,0.0001628971505794302
107,0.0001770348298967349,0.0001899419713285706
108,0.00017019676699551683,0.00017611397126791032
109,0.0001846494491342415,0.00020222917740546025
110,0.0001586035694812125,0.00015685189919203396
111,0.00016807815113656843,0.0001641206767579724
112,0.00015895606610916854,0.00015417667758028036
113,0.00016200107900156326,0.00016181021753547138
114,0.0001588182466304056,0.0001536839230084035
115,0.0001494603484695264,0.00012809251942450678
116,0.0001505622999740351,0.000127491798068739
117,0.0001475831637862692,0.00012852212304748054
118,0.00014611670992707162,0.00013130664404288603
119,0.00013729028563568414,0.0001235987130517259
120,0.0001359049041333985,0.00011793693615413268
121,0.00014210939575857637,0.00011605499273530868
122,0.00015382807517689678,0.00011598098189220117
123,0.000142378485059605,0.00012539194842235037
124,0.00013963835196975012,0.00012836470807046818
125,0.00013290421622451603,0.0001150508939717799
126,0.0001333853203396636,0.00011998606173368683
127,0.00013880491483432764,0.00013255428953913852
128,0.00013063303136421557,0.000115064792774867
129,0.00013044080870554579,0.00010150754610035256
130,0.0002085151213102643,0.00014337033690113238
131,0.0002545960934741941,0.0002279822762546404
132,0.00020498070450513279,0.0001469469101359439
133,0.00015458395356546774,9.029988335643231e-05
134,0.00014773050226845697,0.00010107514659544878
135,0.00013082910480846798,0.0001072462868647491
136,0.00012316979032305677,0.00010194519145106377
