,loss,train_loss,epoch,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/training/learning_rate,config/training/batch_size,config/model/hidden_size_C_NN,logdir
11,0.5246032476425171,,9.0,1714144050,,True,10,9fec9915,2024-04-26_17-07-30,3.883129835128784,41.226863861083984,305344,zimmerib,139.11.222.200,41.226863861083984,10,0.0002506612217710199,50,15,9fec9915
12,0.5239774584770203,,9.0,1714144095,,True,10,262b4627,2024-04-26_17-08-15,4.064645290374756,41.92398977279663,305572,zimmerib,139.11.222.200,41.92398977279663,10,0.0007019683821378801,50,5,262b4627
13,0.5258534550666809,,9.0,1714144170,,True,10,5a456715,2024-04-26_17-09-30,6.961396932601929,72.23493671417236,305784,zimmerib,139.11.222.200,72.23493671417236,10,0.0004899108428855477,25,5,5a456715
14,0.0023800432682037354,,,1714144570,,True,101,1800a92f,2024-04-26_17-16-10,0.00048613548278808594,405.8284606933594,306085,zimmerib,139.11.222.200,405.8284606933594,101,0.0913981693486331,75,15,1800a92f
15,0.02773940935730934,,,1714144581,,True,101,4bd4af3b,2024-04-26_17-16-21,0.00045037269592285156,407.56582021713257,306172,zimmerib,139.11.222.200,407.56582021713257,101,0.07446788277379851,75,15,4bd4af3b
16,0.05187046900391579,,,1714144880,,True,101,3256a1ea,2024-04-26_17-21-20,0.00035119056701660156,417.20840883255005,307359,zimmerib,139.11.222.200,417.20840883255005,101,0.07631413593852572,75,45,3256a1ea
17,3.7090630531311035,,9.0,1714144643,,True,10,b9de50c7,2024-04-26_17-17-23,6.97430157661438,70.24490737915039,307836,zimmerib,139.11.222.200,70.24490737915039,10,0.44231773729392604,25,45,b9de50c7
18,0.5872520208358765,,29.0,1714144700,,True,30,5d863bab,2024-04-26_17-18-20,4.09610652923584,124.60312485694885,307900,zimmerib,139.11.222.200,124.60312485694885,30,0.1975111897270993,75,45,5d863bab
19,0.24413686990737915,,89.0,1714144956,,True,90,61cf209d,2024-04-26_17-22-36,3.9624781608581543,371.4718265533447,308010,zimmerib,139.11.222.200,371.4718265533447,90,0.23260200013850604,75,45,61cf209d
20,0.02383206970989704,,,1714145062,,True,101,a4123409,2024-04-26_17-24-22,0.0004413127899169922,415.6576178073883,308300,zimmerib,139.11.222.200,415.6576178073883,101,0.27211629912435936,75,15,a4123409
21,0.0010577971115708351,,,1714145110,,True,101,0cbffb69,2024-04-26_17-25-10,0.0004169940948486328,406.924085855484,308549,zimmerib,139.11.222.200,406.924085855484,101,0.13378684518856798,75,15,0cbffb69
22,0.007547496818006039,,,1714145297,,True,101,ce1f8b46,2024-04-26_17-28-17,0.0006389617919921875,414.3383777141571,309244,zimmerib,139.11.222.200,414.3383777141571,101,0.08631815167177218,75,15,ce1f8b46
23,0.003132688580080867,,,1714145363,,True,101,199e96a5,2024-04-26_17-29-23,0.00039649009704589844,403.59317278862,309563,zimmerib,139.11.222.200,403.59317278862,101,0.1351661583815384,75,15,199e96a5
24,0.4292026162147522,,9.0,1714145107,,True,10,578be2c1,2024-04-26_17-25-07,3.85609769821167,42.0468111038208,309989,zimmerib,139.11.222.200,42.0468111038208,10,0.08821712060908309,75,15,578be2c1
25,0.004259524866938591,,,1714145509,,True,101,fb2763b0,2024-04-26_17-31-49,0.00043702125549316406,399.42922282218933,310220,zimmerib,139.11.222.200,399.42922282218933,101,0.09795636231986458,75,15,fb2763b0
26,0.0010227301390841603,,,1714145512,,True,101,e6565142,2024-04-26_17-31-52,0.0003814697265625,399.1689782142639,310285,zimmerib,139.11.222.200,399.1689782142639,101,0.15404457625917606,75,15,e6565142
27,1.2866381406784058,,29.0,1714145421,,True,30,89444d51,2024-04-26_17-30-21,4.159151077270508,121.4324209690094,311002,zimmerib,139.11.222.200,121.4324209690094,30,0.49185657376617214,75,15,89444d51
28,0.4091390371322632,,9.0,1714145407,,True,10,dc45ac7d,2024-04-26_17-30-07,3.8870339393615723,41.27536177635193,311305,zimmerib,139.11.222.200,41.27536177635193,10,0.13773978367432987,75,15,dc45ac7d
29,0.42889752984046936,,9.0,1714145452,,True,10,6e561e4f,2024-04-26_17-30-52,4.210119962692261,42.645652294158936,311521,zimmerib,139.11.222.200,42.645652294158936,10,0.14869229343133325,75,15,6e561e4f
30,0.5428619384765625,,9.0,1714145467,,True,10,0b78def9,2024-04-26_17-31-07,4.140499830245972,43.24839735031128,311644,zimmerib,139.11.222.200,43.24839735031128,10,0.009818342234513503,75,25,0b78def9
31,0.46268513798713684,,9.0,1714145497,,True,10,fb2c18ad,2024-04-26_17-31-37,3.9456980228424072,42.50972008705139,311819,zimmerib,139.11.222.200,42.50972008705139,10,0.0428560403099408,75,25,fb2c18ad
32,0.540490984916687,,9.0,1714145513,,True,10,1c05805a,2024-04-26_17-31-53,3.2246134281158447,43.274935483932495,311924,zimmerib,139.11.222.200,43.274935483932495,10,0.010878357552598045,75,25,1c05805a
33,0.45808324217796326,,9.0,1714145540,,True,10,4b5af4e6,2024-04-26_17-32-20,4.068026542663574,40.65651726722717,312099,zimmerib,139.11.222.200,40.65651726722717,10,0.04694180464805108,75,15,4b5af4e6
34,0.47534263134002686,,9.0,1714145552,,True,10,804903a2,2024-04-26_17-32-32,4.065564870834351,40.34277534484863,312204,zimmerib,139.11.222.200,40.34277534484863,10,0.043611368991110136,75,15,804903a2
35,0.47168225049972534,,9.0,1714145557,,True,10,255322be,2024-04-26_17-32-37,4.199455976486206,42.42989444732666,312286,zimmerib,139.11.222.200,42.42989444732666,10,0.04419828853016894,75,15,255322be
36,0.4795648157596588,,9.0,1714145558,,True,10,3d817aff,2024-04-26_17-32-38,3.4836974143981934,41.40592908859253,312353,zimmerib,139.11.222.200,41.40592908859253,10,0.03828958256656387,75,15,3d817aff
37,0.471109539270401,,9.0,1714145584,,True,10,80cfecae,2024-04-26_17-33-04,4.035759449005127,40.611775636672974,312515,zimmerib,139.11.222.200,40.611775636672974,10,0.0448530816222848,75,15,80cfecae
38,,,,1714145885,,True,101,f1494ccf,2024-04-26_17-38-05,0.0005393028259277344,330.03591775894165,312643,zimmerib,139.11.222.200,330.03591775894165,101,0.30821505022801615,75,15,f1494ccf
39,0.5204988718032837,,9.0,1714145598,,True,10,5f55f5d0,2024-04-26_17-33-18,3.263885021209717,38.454655170440674,312728,zimmerib,139.11.222.200,38.454655170440674,10,0.005028925351021195,75,15,5f55f5d0
